AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
10441|162822|1|Administer and Third Selection||魔王候補[アドミニスター]と第三の選択[サードセレクション]|25|08.10.2014 00:00|5.61|12|0|3
10441|162821|2|Prison Lock and Grimoire Security||空間閉鎖[プリズンロック]と王立図書館検察官[グリモワールセキュリティ]|25|15.10.2014 00:00|6.04|10|0|3
10441|162820|3|Magus and Alchemist||魔道士[メイガス]と錬金術[アルケミスト]|25|22.10.2014 00:00|6.07|10|0|3
10441|162819|4|Labyrinth and Magic Gunner||巨大迷宮[ラビリンス]と魔銃起動[マジックガンナー]|25|29.10.2014 00:00|4.32|10|0|3
10441|163665|5|Dream World and Sub-Administer||夢の世界[ドリームワールド]と第二の魔王候補[サブアドミニスター]|25|05.11.2014 00:00|5.51|9|0|3
10441|163664|6|Dark Mage and Big Event||悪の魔道士[ダークメイジ]と学園襲撃[ビッグイベント]|25|12.11.2014 00:00|6.29|11|0|3
10441|163663|7|Lost Technica and Problem Solving||秘奥義[ロストテクニカ]と異変解決[プロブレム・ソルヴィング]|25|19.11.2014 00:00|6.43|10|0|3
10441|163662|8|Study and Holiday||魔道勉強[スタディ]と安息日[ホリデイ]|25|26.11.2014 00:00|6.02|10|0|3
10441|164079|9|Bible Battle and Sweet Memory||魔道書戦闘[バイブルバトル]と過去記憶[スイートメモリー]|25|03.12.2014 00:00|6.28|11|0|3
10441|164078|10|Game Master and Satan Slave||支配者[ゲームマスター]と憤怒の魔人[セイタンスレイヴ]|25|10.12.2014 00:00|7.02|10|0|3
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
10441|162822|7172|1494059|573595516|4808c7f8c10ce60d524cbb9f7e8232af|d9ee2bf6d4c66e3ca6ca6011ae6ab14d|23d9582ca29dab4377fdca3782412a23094e1cfb|d4c5b8ee|1435|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10441|162821|7172|1497703|573745050|047b9131344641ef372b0284929e99d8|c8ddb1eb3051db23307085feba8ea40b|5f55e2e5ca8f410e86703e89cd35230de31b62b3|aef5b8fb|1435|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10441|162820|7172|1500607|573673874|a1c7195d73a0260952f0dbd6ea3ea79b|777028bc1850445836a80592bd001565|0ea53065cd3bdb5499fe973b3c1b6c5dba812119|051f1e05|1435|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10441|162819|7172|1503221|573036130|bb39732585c99f97274f7e6585d8e789|60a8313090febd138903206258f13205|e419429c8483da02fefabebd200fc047bcb6edf0|ee5e0f31|1435|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10441|163665|7172|1507083|572563889|ef2571ddfae1f8a02fcf92d2cc9d3621|055e17d287daf0b873f47706e601ea5a|d0cc01017222e5cc9caf476e42d8c238eb930774|bfd14789|1435|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10441|163664|7172|1516798|574011328|61f03e71443b7230fe444123fc70aad3|125a7c6fbbdd7e45199967f4bac19feb|6c60c79b6bee218e6534555d852b71c5660c554c|b9869e3a|1435|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10441|163663|7172|1511860|574411413|ad507422878585d801f595e57a7d82b5|492b6ab56d80d126e651bf6d5b278388|cdce52e4370ac87a27652b5591d1671edec26522|4544a44f|1435|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10441|163662|7172|1514527|573596507|356a2ad0c49a9b655582ad6bd3bbd707|b64866bfce081f43668f4626a900ad88|63e16451c3398c904e4db31a9db1c4f5adc49775|35792792|1435|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10441|164079|7172|1516799|573687771|d04ba4170a9250dd91c2b3e7d601967b|02f6b5508275685a5aced7b5dcc28a06|4a3ec404f0d02a5ffc7335d213f57613f54adf06|1888890b|1435|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10441|164078|7172|1518999|572948986|4416355850368424dca9349664238526|6f5056a0cea40294bc576fe0586a03bb|53d6cbcec282976a975ad8127fe6171bcffb77eb|fce670cb|1435|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
GROUPS
GID|AGID|Name|ShortName|State
7172|96463|HorribleSubs|HorribleSubs|complete
GENREN
GenID|GenName|isHentai|Weight 
4|Action|0|400
17|Comedy|0|400
282|Ecchi|0|400
15|Fantasy|0|500
241|Harem|0|600
175|Magic|0|600
273|Manga|0|600
198|Romance|0|100
5|Shounen|0|600
425|Teacher x Student|0|200


