AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
193|2290|60|Extra, Extra! Kuno & Nabiki: Read All About It!||九能ボー然! 恋の大予言|25|25.01.1991 00:00|5.99|8|0|2
193|2276|61|Ryoga the Strong... Too Strong||強くなりすぎた良牙|25|01.02.1991 00:00|7.39|9|0|2
193|2289|62|Close Call! P-Chan`s Secret||あやうし! Pちゃんの秘密|25|08.02.1991 00:00|5.99|9|0|2
193|2294|63|The Egg-Catcher Man||たまごをつかむ男|25|15.02.1991 00:00|4.00|8|0|2
193|2280|64|Ranma and Kuno`s... First Kiss||らんまと九能の初キッス?!|25|22.02.1991 00:00|4.67|8|0|2
193|6099|65|Shampoo`s Red Thread of Dread!||シャンプーの赤い糸|25|01.03.1991 00:00|6.12|7|0|2
193|6108|66|Mousse Goes Home to the Country||ムース故郷に帰る|25|08.03.1991 00:00|3.41|8|0|2
193|6117|67|The Dumbest Bet in History!||史上サイテーの賭け|25|15.03.1991 00:00|6.00|8|0|2
193|6088|68|Kuno Becomes a Marianne||マリアンヌになった九能|25|22.03.1991 00:00|3.51|8|0|2
193|6097|69|Ranma, You Are Such a Jerk!||乱馬なんか大キライ!|25|29.03.1991 00:00|4.74|8|0|2
193|6115|70|Gimme That Pigtail||そのおさげ もらったぁ!|25|05.04.1991 00:00|4.27|8|0|2
193|6104|71|When a Guy`s Pride and Joy Is Gone||男の野望が尽きる時...|25|12.04.1991 00:00|5.65|8|0|2
193|6106|72|Ling-Ling & Lung-Lung Strike Back!||リンリン・ランランの逆襲|25|19.04.1991 00:00|5.02|7|0|2
193|6113|73|Ryoga`s Proposal||良牙のプロポーズ|25|26.04.1991 00:00|4.65|8|0|2
193|6085|74|Genma Takes a Walk||玄馬, 家出する|25|03.05.1991 00:00|5.27|8|0|2
193|6093|75|The Gentle Art of Martial Tea Ceremony||これが格闘茶道でおます|25|10.05.1991 00:00|3.71|9|0|2
193|6102|76|And the Challenger Is... a Girl?!||道場破りは女の子?|25|17.05.1991 00:00|3.70|9|0|2
193|6111|77|Hot Springs Battle Royale!||絶叫! 温泉バトル|25|24.05.1991 00:00|5.63|8|0|2
193|6119|78|Me Is Kuno`s Daddy, Me Is||ミーが九能のダディです|25|31.05.1991 00:00|3.02|8|0|2
193|6092|79|The Matriarch Takes a Stand||格闘茶道・家元立つ!|25|07.06.1991 00:00|2.79|8|0|2
193|6101|80|A Leotard Is a Girl`s Burden||レオタードは乙女の呪い|25|14.06.1991 00:00|2.87|9|0|2
193|6110|81|The Mixed-Bath Horror!||恐怖の混浴温泉|25|21.06.1991 00:00|4.02|8|0|2
193|6091|82|The Frogman`s Curse!||カエルのうらみはらします|25|28.06.1991 00:00|5.22|9|0|2
193|6100|83|Revenge! Raging Okonomiyaki...!||逆襲! 怒りのお好み焼き|25|05.07.1991 00:00|4.52|8|0|2
193|6109|84|Ranma the Lady-Killer||ナンパになった乱馬|25|12.07.1991 00:00|6.09|10|0|2
193|6118|85|Shogi Showdown||格闘将棋は命懸け|25|19.07.1991 00:00|2.63|9|0|2
193|6089|86|Sasuke`s "Mission: Improbable"||佐助のスパイ大作戦|25|26.07.1991 00:00|5.63|9|0|2
193|6098|87|Bonjour, Furinkan!||ボンジュールでございます|25|02.08.1991 00:00|3.64|10|0|2
193|6107|88|Dinner at Ringside!||ディナーはリングの上で|25|09.08.1991 00:00|4.51|10|0|2
193|6116|89|Swimming with Psychos||あかね, 涙の水泳大特訓|25|16.08.1991 00:00|4.89|9|0|2
193|6087|90|Ryoga, Run into the Sunset||良牙! 夕日に向かって走れ|25|23.08.1991 00:00|4.32|10|0|2
193|6095|91|Into the Darkness||夢の中へ|25|30.08.1991 00:00|4.01|9|0|2
193|6086|92|Nabiki, Ranma`s New Fiancee!||乱馬はなびきの許婚?|25|06.09.1991 00:00|7.73|11|0|2
193|6094|93|Case of the Missing Takoyaki!||天道家消えたたこ焼きの謎|25|13.09.1991 00:00|3.29|8|0|2
193|6103|94|Ranma Versus Shadow Ranma!||対決! 乱馬VS影乱馬|25|20.09.1991 00:00|4.25|8|0|2
193|4667|95|Dear Daddy... Love, Kodachi!||小太刀のマイラブリーパパ|25|27.09.1991 00:00|2.67|9|0|2
193|4674|96|Enter Gosunkugi, the New Rival!?||強敵? 五寸釘くん登場|25|04.10.1991 00:00|4.65|9|0|2
193|4657|97|Ranma`s Calligraphy Challenge||乱馬はヘタクソ? 格闘書道|25|11.10.1991 00:00|2.79|9|0|2
193|4661|98|The Secret Don of Furinkan High||風林館高校, 影のドン登場|25|18.10.1991 00:00|2.29|9|0|2
193|4665|99|Back to the Way We Were... Please!||悲願! 普通の男に戻りたい|25|25.10.1991 00:00|3.94|9|0|2
193|4672|100|Ryoga Inherits the Saotome School?||早乙女流の跡継ぎは良牙?|25|01.11.1991 00:00|5.84|10|0|2
193|4655|101|Tendo Family Goes to the Amusement Park!||天道家, 遊園地へ行く|25|15.11.1991 00:00|5.50|12|0|2
193|4670|102|Case of the Furinkan Stalker!||風林館高校・通り魔事件|25|29.11.1991 00:00|4.64|10|0|2
193|4659|103|The Demon from Jusenkyo, Part I||呪泉郷から来た悪魔 前編|25|06.12.1991 00:00|5.07|9|0|2
193|4663|104|The Demon from Jusenkyo, Part II||呪泉郷から来た悪魔 後編|25|13.12.1991 00:00|4.53|10|0|2
193|4652|105|A Xmas Without Ranma||乱馬がいないXmas|25|20.12.1991 00:00|6.94|11|0|2
193|4658|106|A Cold Day in Furinkan||雪ん子冬物語|25|10.01.1992 00:00|3.44|9|0|2
193|4668|107|Curse of the Scribbled Panda||らくがきパンダの呪い|25|17.01.1992 00:00|2.91|12|0|2
193|4653|108|The Date-Monster of Watermelon Island||スイカ島の交際鬼|25|24.01.1992 00:00|4.84|11|0|2
193|4675|109|Legend of the Lucky Panda||幸せのパンダ伝説|25|31.01.1992 00:00|5.75|11|0|2
193|4673|110|Ukyo`s Secret Sauce, Part 1||乱馬と右京がソース相愛?|25|07.02.1992 00:00|5.58|10|0|2
193|4656|111|Ukyo`s Secret Sauce, Part 2||偽り夫婦よ永遠に...|25|14.02.1992 00:00|4.84|10|0|2
193|4669|112|The Missing Matriarch of Martial Arts Tea!||格闘茶道! さらわれた家元|25|21.02.1992 00:00|2.70|10|0|2
193|4662|113|Akane Goes to the Hospital!||大変! あかねが入院した|25|28.02.1992 00:00|7.62|11|0|2
193|4666|114|Mystery of the Marauding Octopus Pot!||謎の暴れタコツボ現る?!|25|06.03.1992 00:00|4.60|12|0|2
193|4664|115|Gosunkugi`s Paper Dolls of Love||五寸釘! あぁ恋の紙人形|25|13.03.1992 00:00|4.27|12|0|2
193|4671|116|Akane`s Unfathomable Heart||あかねの心がわからない|25|20.03.1992 00:00|3.73|11|0|2
193|4660|117|A Teenage Ghost Story||追跡! 手まり唄の謎|25|27.03.1992 00:00|3.24|11|0|2
193|4654|118|Master and Student... Forever!?||もうあなたから離れない|25|03.04.1992 00:00|6.31|10|0|2
193|6096|119|Tatewaki Kuno, Substitute Principal||九能帯刀, 代理校長を命ず|25|10.04.1992 00:00|4.78|10|0|2
193|6105|120|Ranma`s Greatest Challenge!||乱馬, 月夜に吠える|25|17.04.1992 00:00|3.89|10|0|2
193|6114|121|Nihao! Jusenkyo Guide||你好[ニーハオ]!呪泉郷のガイドさん|25|24.04.1992 00:00|3.97|10|0|2
193|12462|122|Pick-a-Peck o` Happosai||迷惑! 六人の八宝斉|25|01.05.1992 00:00|5.52|9|0|2
193|6112|123|From the Depths of Despair, Part I||気分しだいの必殺技 (前)|25|08.05.1992 00:00|7.58|10|0|2
193|6120|124|From the Depths of Despair, Part II||気分しだいの必殺技 (後)|25|15.05.1992 00:00|7.13|10|0|2
193|9014|125|Shampoo`s Cursed Kiss||シャンプー囚われのキッス|25|22.05.1992 00:00|5.17|10|0|2
193|12460|126|Run Away with Me, Ranma||ボクと駆け落ちして下さい|25|29.05.1992 00:00|3.16|10|0|2
193|12459|127|Let`s Go to the Mushroom Temple||キノコ寺へ行こう|25|05.06.1992 00:00|5.95|11|0|2
193|12456|128|The Cradle from Hell||必殺! 地獄のゆりかご|25|12.06.1992 00:00|3.94|10|0|2
193|12454|129|Madam St. Paul`s Cry for Help||青い恐怖にボンジュール|25|19.06.1992 00:00|3.45|11|0|2
193|12465|130|Meet You in the Milky Way||織姫は流れ星に乗って|25|26.06.1992 00:00|4.70|11|0|2
193|12458|131|Wretched Rice Cakes of Love||一つ召しませ恋の桜餅|25|03.07.1992 00:00|7.40|12|0|2
193|12466|132|The Horrible Happo-Mold Burst!||できた! 八宝大カビン|25|10.07.1992 00:00|5.62|11|0|2
193|12467|133|The Kuno Sibling Scandal!||九能兄妹スキャンダルの嵐|25|17.07.1992 00:00|4.90|10|0|2
193|12464|134|Battle for the Golden Tea Set!||黄金の茶器, 五重塔の決戦|25|24.07.1992 00:00|2.64|11|0|2
193|12455|135|Gosunkugi`s Summer Affair!||五寸釘光, ひと夏の恋|25|31.07.1992 00:00|6.33|11|0|2
193|12469|136|Bring It On! Love as a Cheerleader, Part 1||愛の格闘チアガール (前)|25|07.08.1992 00:00|5.30|11|0|2
193|12457|137|Bring It On! Love as a Cheerleader, Part 2||愛の格闘チアガール (後)|25|14.08.1992 00:00|6.09|12|0|2
193|12470|138|The Battle for Miss Beachside||決定! ミス・ビーチサイド|25|21.08.1992 00:00|3.94|11|0|2
193|12463|139|The Musical Instruments of Destruction||爆裂! ハイパーツヅミ|25|28.08.1992 00:00|3.16|10|0|2
193|12468|140|A Ninja`s Dog Is Black and White||忍の犬は白と黒|25|04.09.1992 00:00|5.85|12|0|2
193|12461|141|The Tendo Dragon Legend||天道家・龍神伝説|25|11.09.1992 00:00|3.66|11|0|2
193|6090|142|Boy Meets Mom, Part 1||乱馬, ミーツ・マザー|25|18.09.1992 00:00|6.52|12|0|2
193|12832|143|Boy Meets Mom, Part 2: Someday, Somehow...||いつの日か, きっと...|25|25.09.1992 00:00|5.36|12|0|2
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
193|2233|291|25397|254891579|ad294776e0d7a2e5f79bc9c72bea0e07|405c40b8f9f0377f6365326d3e868b53|92a8c5314422e84e1fd4dc73e211dada7cf4e239|8e912b7b|1479|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2238|291|25389|241581059|6bc31d0473dac6ccd18714b8f56eb1a5|5b2237bd5f1404ba80e07a52a3404cc8|8520b1aa935211dda4cb4e36620ddfa6df86f27b|55fefd5a|1480|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2243|291|25387|239219077|d65b648d34b17232f8cbf4fce227b784|7fd06f7f1d5f4dc03be0d6cf13e2ec86|2d223611b6bb7cd758c6cbf2545cbb3e63fd2739|57474f26|1480|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2249|291|25394|243717611|ea447d479f1cdb56355ff7a868621e75|2ecadfa5f3260b94d1dc58e25d41da62|6e13cd383fb1e33c3390a59de45180420fb4911c|093dcc7e|1479|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2232|291|25398|243366113|1e194c9e645e229f6385ae8dc9dd423a|dd08be96bcf1922fe79b0f0f3993053b|d8b7333a04fcee8b91d9244afca2e97b9f6d1d6b|c700c14e|1479|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2236|291|25391|246211181|2e58b30f91a76d16a7909bdf9b3519e4|d033001cc985310bad381f9717ff0d41|d7e4abaab8fa343772a48201802e657b0b381011|d7c6981e|1362|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2230|291|25393|246371159|4337742e66385210005df0981f7c9ed1|ad0d70215c52dc46c060703b7e9e8e65|6122a8740973b25973acf13655861c1a2566930f|3f488d2f|1395|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2245|291|25372|246362959|dc2c77df6436f08dd4db8963608f7d4e|5aa115aceb355f53364504d931b9810a|ad9bb1e920c100145ade5ee5ad33746ed8b17a1e|20425bd7|1395|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2250|291|25380|245556648|4ab9171bf7d8ce6d198d888a7475c4cb|942372ed766cdd16fc91169b62fa17b9|e0666bf2947170558f4d3182600108c7d7e97177|8eca62a2|1379|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)||japanese|1|1|2|mkv
193|2248|291|25379|242486586|03becac03f66b197fa3390129f705b74|caac93453173b6b1a32c51c38d3602ea|2ae132128ee6cacfc55742184da965958652290c|e4fe3dff|1394|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2241|291|25381|242639569|3a7cf8e3feaa4c90e2bf9d3b6c54ec6f|894e301984154352a800e644fe28fd3f|f3ecbb8a82ee5b3181165c0b7ef5eb7c2ec535e5|5722e800|1395|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2242|291|25388|242132695|a7af0a79f2731d42ed00c1e8bd387874|3128263f9de88757b82319ff9fcd9d44|32b017cfeb3748748b39275d9f9e3dd573780d63|46588d4b|1394|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2247|291|25373|242026043|56d0c7c92823411249d73709f6c615dd|75d4d01d79afb12270fa8421f75f1975|be374b3792cd379d9694d3497fb8f9ee112071d3|9ce5e48c|1395|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2231|291|25390|243518660|25a5709c8ad0d0f88c5e1f9592ecd9ec|1846b60aaab4e284966515e16d93e892|af8be6e7562acd40872ba20535947acd0cbc2ec0|e1b85bb6|1480|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2235|291|145882|258424832|bda211fc094265ce6f1dde8c038b520b|6293d3fa822858ce89a96373e5594211|d60c1320c9a36eb8e1992f9f697778bce8061278|e807330f|1480|10|high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|5|2|mkv
193|2240|291|25375|244220535|5450963bdd91e4837da9702d0836527f|24c213ab06947fbe20dd449fcae1d5b7|84e4bde0a0b217e95133fa380b478456f5849a16|755c8713|1479|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2246|291|25376|244115919|18f38c2bdbb2a04df6d140c218ab351d|66d93b80fded439823db450cd959bcf0|6e2263ad93b1a391d994f51621b5c1b13ef76ffb|fffd8de6|1480|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2251|291|25383|244107354|03990224cdda580b8b255fd1aaf27390|d3e4181f276e0b50dca386d8d59c797e|d3a7ebaf4b9871f26a0d4481f0842e4a9711a8ff|9ca9f1dd|1481|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2234|291|25377|243740150|13c458368ddac7c9b11f0cf708d7225e|8d053b4da5595ffc2b74738d8a7b10fd|90bdcb36e06a27bef6c540ec80011fa62cbcade6|b71a44a9|1479|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2239|291|25386|244520056|cc51b3225efdb1e8697a0749ebcf353e|c9f86462e776dcdc0be05aa98a3165a1|15da20b0354fd82adb5465f71383dd1be57aef08|dc4e776a|1481|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2244|291|25378|243562796|19a1e656590e35226d42f2ea14835521|78b50ba290cdabcb481207a015a5abfe|d4d393a6abee66eeaf292be8b8cf641bf801971d|006a8720|1480|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2237|291|25423|247823005|9e900da2f26b682240c01631541958dd|533981879962ecc43e770b78d510323e|6219e0f1bb9f26fc4b41652d4f47bc9a32444f86|d242d385|1480|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2267|291|26266|244089787|0074414ed462dfc82cd1f5876795e117|0fa7eb8cf9d7867e3afd6b78e593a1a1|e87ebabdcd80a4b2060d2a2bf1fdbb2e7d62e095|3bb57830|1477|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2272|291|26270|242558940|5ce26959d71ce6be7333d9fe775c0751|ab9ad79065f3f8d26d99717d2eddeddc|83712cede903d3cd37179714a458fe5876f55770|3b16593b|1392|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2254|291|26272|242953450|f86ee026786b5145db7e00c49b9b0f8b|e4f84628138cf0534157df70a584a282|567473b30678898b8be2c6d9d0d11003db9c7a58|9212031c|1392|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2260|291|26269|245929763|b13cacc7bb5c8181b0ef70af8b4b8506|e0cc6750efe7875fe56bf5e9db9413dc|009a9ff1bd8796e240799bb51c8a85492bf6da01|2efbeefa|1392|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2266|291|26265|242768805|1e41f53ac6707d26d0b10d9a0d597f5b|802992a785ae6a54b02b04d72ad03f11|c592775cc0f0264488fc50f67176b9928e2f7df5|a52d1296|1392|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2271|291|26268|243986519|a8970e03dd85dc0762325d762e3ecef1|fead3d2533489746d41892ef7625bf1c|a1c6dc87a22cbc51bd33b788c2c244f7e94a5e7c|f303caf1|1404|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2252|291|26267|243959031|1f24a95fd77158f7c9918c581b5defe0|896d8111ca0443a71df74c869c21a801|9b08f87db952e9c1f021f6226ac33ca390df6616|d2c1c740|1393|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2258|291|26271|244348376|0d1a376656deab0de64173cbf62ff260|a9c1f47b4e4a9471d64a27b5cb6e6a79|e5d37b2766ff9267e3f5f71b4777b7d8c6e1e8e8|932c7287|1393|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2264|291|26308|243822414|80dc223487ad92bea0f98feb6f4ff647|76a6dc56d474c0bedba2228f395cf7eb|8ef364fa0ec156a0c7788da37ec778cae0d24c33|5a1c16fa|1395|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2257|291|26309|247813226|8714c89fdc212ded6e2d5aeb04fb369a|ee986c2e78b81d3ea88971c48a95c331|3b2dffc36566dc2270b51295595fbaf4b8a6d894|d9c76537|1393|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2263|291|26311|243377056|8f91b8fdd28203f0c6d7ce119755af72|ffa3855194876afd20d1ca889920ffe8|c14314472f6c4613623ef56e5f25b039c31c05bf|2f5845e4|1393|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2269|291|26313|236386109|017277685dd2270848fa00b1e232a17a|c2e92ddd74b09b795914832ee8a4004c|d7f1e4fb86086d0b2fc6c2a4e87debf88fc3a715|9d1cbaf1|1392|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
193|2274|291|26312|243315140|250b41a928111790358b369e72eb6057|e6331a1e65a1e9f32d8943d388797a83|66a22a4586108631e5a36f46a7affb92cdc1af7f|ebd031e7|1394|10|very high|576x432|XviD|Vorbis (Ogg Vorbis)|english|japanese|1|1|2|mkv
