AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
GROUPS
GID|AGID|Name|ShortName|State
GENREN
GenID|GenName|isHentai|Weight 
4|Action|0|600
306|Adventure|0|200
464|Anti-War|0|200
256|Art|0|100
22|Asia|0|600
327|BDSM|0|100
17|Comedy|0|100
330|Coming of Age|0|300
160|Conspiracy|0|400
177|Cops|0|100
289|Earth|0|600
282|Ecchi|0|400
12|Future|0|200
329|Genetic Modification|0|500
263|Gunfights|0|400
154|Horror|0|400
328|Human Enhancement|0|500
23|Japan|0|600
323|Law and Order|0|100
230|Love Polygon|0|100
171|Military|0|100
275|New|0|600
88|Nudity|0|300
528|Photography|0|600
233|Plot Continuity|0|400
484|Politics|0|100
435|Prostitution|0|100
533|Revenge|0|200
198|Romance|0|100
8|Sci-Fi|0|200
79|Seinen|0|600
86|Sex|0|300
331|Sexual Abuse|0|100
278|Shoujo Ai|0|100
277|Shounen Ai|0|100
429|Slavery|0|100
18|Super Power|0|400
235|Tragedy|0|100
340|Trap|0|200
295|Underworld|0|400
84|Violence|0|500
334|Yakuza|0|100


