AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
2369|30248|20|Ichimaru Gin`s Shadow||市丸ギンの影|25|22.02.2005 00:00|7.44|26|0|2
2369|30266|21|Enter! The World of the Shinigami||突入! 死神の世界|25|01.03.2005 00:00|6.56|27|0|2
2369|30524|22|The Man who Hates Shinigami||死神を憎む男|25|08.03.2005 00:00|5.20|27|0|2
2369|31424|23|14 Days Before Rukia`s Execution||ルキア処刑, 14日前|25|15.03.2005 00:00|7.18|27|0|2
2369|33703|24|Assemble! The 13 Divisions||結集! 護廷13隊|25|22.03.2005 00:00|6.67|25|0|2
2369|34120|25|Penetrate the Center with an Enormous Bombshell?||巨大砲弾で中央突破?|25|29.03.2005 00:00|6.31|27|0|2
2369|34153|26|Formation! The Worst Tag||結成! 最悪のタッグ|25|05.04.2005 00:00|5.89|30|0|2
2369|35607|27|Release the Death Blow!||必殺の一撃を放て!|25|12.04.2005 00:00|6.40|28|0|2
2369|35825|28|Orihime Targeted||狙われた織姫|25|19.04.2005 00:00|5.94|29|0|2
2369|35968|29|Breakthrough! The Shinigami`s Encompassing Net||突破せよ! 死神包囲網|25|26.04.2005 00:00|5.37|29|0|2
2369|36224|30|Renji`s Confrontation||立ちはだかる恋次|25|03.05.2005 00:00|6.75|25|0|2
2369|36411|31|The Resolution to Kill||斬る為の覚悟|25|10.05.2005 00:00|7.88|32|0|2
2369|36560|32|The Star and the Stray Dog||星と野良犬|25|17.05.2005 00:00|5.87|32|0|2
2369|36631|33|Miracle! New Hero of Enigma||奇跡! 謎の新ヒーロー|25|24.05.2005 00:00|2.73|37|0|2
2369|36632|34|Tragedy of Dawn||夜明けの惨劇|25|31.05.2005 00:00|7.00|27|0|2
2369|36633|35|Aizen Assassination! The Creeping Darkness||藍染暗殺! 忍び寄る闇|25|07.06.2005 00:00|7.66|26|0|2
2369|37673|36|Zaraki Kenpachi, drawing close!||更木剣八, 迫る!|25|14.06.2005 00:00|6.36|26|0|2
2369|37916|37|The Reason for Fists||拳の理由|25|21.06.2005 00:00|5.54|27|0|2
2369|37922|38|Driven into a Corner! Broken Zangetsu||絶体絶命! 折られた斬月|25|28.06.2005 00:00|7.49|30|0|2
2369|37926|39|Immortal Man||不死身の男|25|05.07.2005 00:00|8.51|34|0|2
2369|38549|40|The Shinigami Ganju Saw||ガンジュの見た死神|25|12.07.2005 00:00|6.38|27|0|2
2369|38667|41|Reunion, Ichigo and Rukia||再会, 一護とルキア|25|19.07.2005 00:00|9.15|34|0|2
2369|38668|42|Shunshin (God of Flash) Yoruichi, Dance!||瞬神夜一, 舞う!|25|26.07.2005 00:00|6.73|29|0|2
2369|38669|43|Vicious Shinigami||卑劣な死神|25|02.08.2005 00:00|7.03|25|0|2
2369|38670|44|Ishida, Extreme Limits of his Power!||石田, 極限の力!|25|09.08.2005 00:00|8.73|27|0|2
2369|39738|45|Exceeding the Limits!||限界を越えろ!|25|16.08.2005 00:00|6.12|26|0|2
2369|39887|46|Authentication! The School of Shinigami||実録! 死神の学校|25|23.08.2005 00:00|4.83|27|0|2
2369|39888|47|Those Who Take Revenge||仇討つ者たち|25|30.08.2005 00:00|7.63|24|0|2
2369|39889|48|Hitsugaya, Howl!||日番谷, 吼える!|25|06.09.2005 00:00|7.56|27|0|2
2369|41140|49|Rukia`s Nightmare||ルキアの悪夢|25|13.09.2005 00:00|5.50|28|0|2
2369|41322|50|Resurrected Lion||よみがえる獅子|25|20.09.2005 00:00|1.85|44|0|2
2369|41672|51|The Morning of the Execution||処刑の朝|25|27.09.2005 00:00|5.26|28|0|2
2369|41673|52|Renji, Vow to his Soul! Battle to the Death with Byakuya||恋次, 魂の誓い! 白哉との死闘|25|04.10.2005 00:00|8.50|32|0|2
2369|41674|53|Ichimaru Gin`s Temptation, Destroyed Resolution||市丸ギンの誘惑, 崩された覚悟|25|04.10.2005 00:00|8.74|31|0|2
2369|41849|54|An Accomplished Oath! Get back Rukia!||果たされる誓い! ルキア奪還なるか!|25|18.10.2005 00:00|9.64|49|0|2
2369|42191|55|The Strongest Shinigami! The Ultimate Teacher and Student Showdown||最強の死神! 究極の師弟対決|25|25.10.2005 00:00|8.00|26|0|2
2369|42192|56|High Speed Battle! The Goddess Warrior, Decided||超速の戦い! 武の女神, 決す|25|01.11.2005 00:00|7.00|23|0|2
2369|42193|57|Senbonzakura, Crushed! Zangetsu Thrusts Through the Sky||千本桜, 粉砕! 天を衝く斬月|25|08.11.2005 00:00|6.95|28|0|2
2369|43347|58|Open! The Black Blade, Power of a Miracle||開放! 黒き刃, 奇跡の力|25|15.11.2005 00:00|8.95|44|0|2
2369|44633|59|Conclusion of the Battle! White Pride and Black Thoughts||死闘決着! 白き誇りと黒き想い|25|22.11.2005 00:00|8.81|36|0|2
2369|44634|60|Reality of the Despair, the Assassin`s Dagger is Swung||絶望の真実, 振り下ろされた凶刃|25|06.12.2005 00:00|8.05|33|0|2
2369|44776|61|Aizen Stands! Horrible Ambitions||藍染, 立つ! 恐るべき野望|25|13.12.2005 00:00|8.12|26|0|2
2369|44777|62|Gather Together! Army of the Strongest Shinigami!||集結せよ! 最強の死神軍団|25|20.12.2005 00:00|8.68|27|0|2
2369|45347|63|Rukia`s Decision, Ichigo`s Feelings||ルキアの決意, 一護の想い|50|10.01.2006 00:00|4.90|24|0|2
2369|45367|64|New School Term, Renji has come to the Material World?!||新学期, 現世に恋次がやって来た!?|25|17.01.2006 00:00|3.55|20|0|2
2369|45368|65|Creeping Fear, The Second Victim||忍び寄る恐怖, 2番目の犠牲者|25|24.01.2006 00:00|2.89|18|0|2
2369|45369|66|Break Through! Trap that Lurks in the Maze||突破せよ! 迷宮に潜む罠|25|31.01.2006 00:00|2.91|19|0|2
2369|46139|67|Game of Death! Disappearing Classmate||死のゲーム! 消えるクラスメイト|25|07.02.2006 00:00|2.66|16|0|2
2369|46140|68|The Demon`s True Form, The Secret Revealed||悪魔の正体, 明かされた秘密|25|14.02.2006 00:00|3.24|15|0|2
2369|46141|69|Its Name is Bount! Those Who Hunt Souls||その名はバウント! 魂を狩る者たち|25|14.02.2006 00:00|4.07|16|0|2
2369|46142|70|Rukia`s Return! Substitute Team Revival||ルキアの帰還! 代行チーム復活|25|21.02.2006 00:00|3.56|18|0|2
2369|46803|71|The Moment of Collision!! An Evil Hand Draws Near to the Quincy||激突の時! クインシーに迫る魔の手|25|07.03.2006 00:00|2.36|17|0|2
2369|47377|72|Water assault! Escape from the closed hospital||水の攻撃! 閉ざされた病院からの脱出|25|14.03.2006 00:00|3.30|21|0|2
2369|47378|73|Gathering at the Place of Fortune! The Man who makes his Move||場運と集結! 動き出す男|25|28.03.2006 00:00|3.32|18|0|2
2369|47379|74|Memories of an Eternally Living Clan||永遠を生きる一族の記憶|25|28.03.2006 00:00|2.76|17|0|2
2369|47612|75|Earth-Shattering Event at 11th Squad! The Shinigami who Rises Again||十一番隊激震! よみがえった死神|25|04.04.2006 00:00|3.74|17|0|2
2369|47611|76|Crashing Force! Frido vs Zangetsu||力の激突! フリードVS斬月|25|04.04.2006 00:00|4.12|17|0|2
2369|48491|77|Unquellable Hatred! The Shinigami that Kenpachi Cut Down||消えぬ怨念! 剣八が斬った死神|25|11.04.2006 00:00|3.86|19|0|2
2369|48492|78|The Gotei 13, Shocked!! Truth Buried by History||護廷十三隊驚愕!! 歴史に埋もれた真実|25|02.05.2006 00:00|3.72|19|0|2
2369|48992|79|Yoshino`s Decision of Death||芳野, 死をかけた想い|25|09.05.2006 00:00|2.93|19|0|2
2369|48993|80|Assault From a Formidable Enemy! A Tiny Final Line of Defense?!||強敵の急襲! 小さな最終防衛線!?|25|16.05.2006 00:00|1.97|18|0|2
2369|49911|81|Hitsugaya Moves! The Attacked City||日番谷動く! 襲われた街|25|23.05.2006 00:00|3.75|16|0|2
2369|49912|82|Ichigo vs. Dalk! The Appearance of the Faded Darkness||一護VSダルク! 白き闇の出現|25|30.05.2006 00:00|3.64|19|0|2
2369|49913|83|Gray Shadow, The Secret of the Dolls||灰色の影, ドールの秘密|25|06.06.2006 00:00|2.70|18|0|2
2369|50426|84|Breaking Up of the Substitute Team? The Betrayal of Rukia||代行チーム分裂? 裏切ったルキア|25|13.06.2006 00:00|2.03|19|0|2
2369|50799|85|Battle of Tears! Rukia vs. Orihime||涙の死闘! ルキアvs織姫|25|13.06.2006 00:00|2.80|18|0|2
2369|51040|86|Rangiku Dances! Cut Down the Invisible Enemy||乱菊舞う! 見えない敵を斬れ|25|20.06.2006 00:00|4.46|15|0|2
2369|51041|87|Byakuya Assembles! The Gotei 13 Make Their Move||白哉召集! 動き出す護廷十三隊|25|04.07.2006 00:00|4.56|13|0|2
2369|51307|88|Annihilation of the Vice Captains!? Trap in the Underground Cave||副隊長全滅!? 地下洞窟の罠|25|11.07.2006 00:00|3.94|16|0|2
2369|51546|89|Rematch?! Ishida vs. Nemu||再戦!? 石田 VS ネム|25|18.07.2006 00:00|3.85|13|0|2
2369|51547|90|Abarai Renji, Soul of Bankai!||阿散井恋次, 魂の卍解!|25|25.07.2006 00:00|6.37|16|0|2
2369|51976|91|Shinigami and Quincy, the Reviving Power||死神とクインシー, よみがえる力|25|01.08.2006 00:00|5.89|17|0|2
2369|52471|92|Enter the World of the Shinigami Again||死神世界への突入, 再び|25|08.08.2006 00:00|5.09|16|0|2
2369|52472|93|Assault of the Bounts! Chaos in the Gotei 13||バウント強襲! 激震の護廷十三隊|25|15.08.2006 00:00|5.76|16|0|2
2369|52473|94|Hitsugaya`s Resolution! The Moment of Conflict Approaches||日番谷の決意! 激突の時迫る|25|22.08.2006 00:00|4.40|16|0|2
2369|52474|95|Byakuya Takes the Field! Dance of the Wind-Splitting Cherry Blossoms||白哉出陣! 風を裂く桜の舞|25|05.09.2006 00:00|5.03|12|0|2
2369|62028|96|Ichigo Byakuya Kariya, Battle of the Three Extremes!||一護・白哉・狩矢, 三極の戦い!|25|12.09.2006 00:00|5.89|13|0|2
2369|62029|97|Hitsugaya Moves Out! Cut Down the Enemy in the Forest||日番谷出撃! 森の中の敵を斬れ|25|19.09.2006 00:00|3.85|13|0|2
2369|62405|98|Clash! Zaraki Kenpachi vs. Ichinose Maki||激突! 更木剣八VS一之瀬真樹|25|04.10.2006 00:00|7.24|21|0|2
2369|63317|99|Shinigami vs. Shinigami! The Uncontrollable Power||死神VS死神! 暴走する力|25|11.10.2006 00:00|2.28|18|0|2
2369|63318|100|Soi Fon Dies? The Last of the Secret Mobile Corps||砕蜂死す? 隠密機動の最後|25|18.10.2006 00:00|4.03|15|0|2
2369|63319|101|Mayuri`s Bankai!! Sawatari Clash of the Demon||マユリ卍解!! 沢渡・悪魔の激突|25|01.11.2006 00:00|4.13|13|0|2
2369|64094|102|The Last Quincy! The Exploding Power||最後のクインシー! 暴発する力|25|08.11.2006 00:00|5.14|13|0|2
2369|64095|103|Ishida, The Limit Breaching Attack!||石田, 限界を超えて撃て!|25|15.11.2006 00:00|4.23|15|0|2
2369|65128|104|10th Squad`s Struggle to the Death! The Release of Hyourinmaru||死闘十番隊! 氷輪丸を放て|25|22.11.2006 00:00|5.69|13|0|2
2369|65129|105|Kariya! Countdown to the Detonation||狩矢! 爆発へのカウントダウン|25|29.11.2006 00:00|5.26|13|0|2
2369|65130|106|Life and Revenge! Ishida, the Ultimate Decision||命と復讐! 石田, 究極の選択|25|06.12.2006 00:00|5.44|12|0|2
2369|65544|107|The Swung-Down Edge! The Moment of Ruin||振り下ろされた刃! 破滅の瞬間|25|13.12.2006 00:00|3.77|15|0|2
2369|65545|108|The Wailing Bount! The Last Clash||慟哭のバウント! 最後の激突|25|20.12.2006 00:00|3.56|13|0|2
2369|65620|109|Ichigo and Rukia, Thoughts Revolving Around Heaven||一護とルキア, 廻天する想い|25|04.01.2007 00:00|3.38|10|0|2
2369|65684|110|Reopening of the Substitute Business! The Terrifying Transfer Student||代行業再開! 恐怖の転校生|25|10.01.2007 00:00|6.63|15|0|2
2369|66044|111|Shock! The Father`s True Character||驚愕! 親父達の正体|25|17.01.2007 00:00|5.76|9|0|2
2369|66045|112|The Vizards and the Arrancars||戦いの始まり, 仮面の軍勢と破面|25|24.01.2007 00:00|6.16|10|0|2
2369|66046|113|Prelude to the Apocalypse, The Arrancar`s Attack!||世界崩壊への序曲, アランカル来襲!|25|31.01.2007 00:00|5.20|11|0|2
2369|66754|114|Reunion, Ichigo and Rukia and Shinigamis||再会, 一護とルキアと死神たち|25|07.02.2007 00:00|7.34|11|0|2
2369|67012|115|Mission! The Shinigami Who Came||特命! やってきた死神たち|25|14.02.2007 00:00|6.84|10|0|2
2369|67013|116|The Evil Eye, Aizen Again||悪しき瞳, 藍染再び|25|21.02.2007 00:00|5.84|10|0|2
2369|67014|117|Rukia`s Battle Begins! The Freezing White Blade||ルキア戦闘開始! 凍りつく白き刃|25|28.02.2007 00:00|8.15|10|0|2
2369|67425|118|Ikkaku`s Bankai! The Power that Breaks Everything||一角卍解! 全てを砕く力|25|07.03.2007 00:00|8.47|14|0|2
2369|67716|119|Team Zaraki`s Secret Story! The Lucky Men||更木隊秘話! ツイている男たち|25|21.03.2007 00:00|7.81|10|0|2
2369|67717|120|Hitsugaya Scatters! The Broken Hyourinmaru||日番谷散る! 砕けた氷輪丸|25|28.03.2007 00:00|7.46|9|0|2
2369|68502|121|Clash! The protector vs. the Bearer||激突! 護る者VS被る者|25|11.04.2007 00:00|7.10|15|0|2
2369|68503|122|Vizard! The Power of the Awakened||ヴァイザード! 目覚めし者たちの力|25|18.04.2007 00:00|5.59|11|0|2
2369|71852|123|Ichigo, Complete Hollowification?!||一護, 完全ホロウ化!?|25|25.04.2007 00:00|8.08|8|0|2
2369|71853|124|Clash! The Black Bankai and the White Bankai||激突! 黒い卍解と白い卍解|25|02.05.2007 00:00|5.19|16|0|2
2369|71854|125|Urgent Report! Aizen`s Terrifying Plan||緊急報告! 藍染の恐るべき計画|25|09.05.2007 00:00|6.75|9|0|2
2369|72402|126|Uryuu vs. Ryuuken! Clash of the Parent-Child Quincys||雨竜VS竜弦! 激突クインシー親子|25|16.05.2007 00:00|6.70|11|0|2
2369|72403|127|Urahara`s Decision, Orihime`s Thoughts||浦原の決断, 織姫の想い|25|30.05.2007 00:00|4.55|8|0|2
2369|73497|128|Nightmare Arrancar! Team Hitsugaya Moves Out||悪夢のアランカル! 日番谷隊出撃|25|06.06.2007 00:00|2.95|12|0|2
2369|73663|129|Swooping Descent of the Dark Emissary! The Propagation of Malice||舞い降りた闇の使者! 増殖する悪意|25|13.06.2007 00:00|2.22|12|0|2
2369|73664|130|Invisible Enemy! Hitsugaya`s Merciless Decision||見えない敵! 日番谷, 非情な決断|25|20.06.2007 00:00|1.77|12|0|2
2369|73667|131|Rangiku`s Tears, the Sorrowful Parting of Brother and Sister||乱菊の涙, 哀しき兄妹の別れ|25|27.06.2007 00:00|1.65|10|0|2
2369|75595|132|Hitsugaya, Karin and Soccer Ball||日番谷と夏梨とサッカーボール|25|04.07.2007 00:00|2.14|14|0|2
2369|78050|133|Ikkaku`s Hot-Blooded Kendo Tale||一角, 熱血剣道物語|25|11.07.2007 00:00|1.95|15|0|2
2369|78051|134|The Beautiful Patissier, Yumichika!||美しきパティシエ, 弓親!|25|18.07.2007 00:00|1.38|17|0|2
2369|78052|135|Kon is Deceived! Rangiku on the Lookout..||はかられた, コン! 乱菊は見ていた..|25|25.07.2007 00:00|1.74|17|0|2
2369|80131|136|Civil War in Hueco Mondo! Ulquiorra`s Death||ウェコムンドの内乱! ウルキオラの死|25|08.08.2007 00:00|2.33|10|0|2
2369|80132|137|Battle of Bad Faith, Aizen`s Trap||悪意の戦い, 藍染の罠|25|22.08.2007 00:00|2.38|13|0|2
2369|81177|138|Second Move of Hueco Mundo! Hitsugaya vs Yammy||ウェコムンド再動! 日番谷vsヤミー|25|29.08.2007 00:00|5.39|11|0|2
2369|81178|139|Ichigo vs Grimmjow, 11 Seconds Battle!||一護VSグリムジョー, 11秒の戦い!|25|05.09.2007 00:00|7.44|14|0|2
2369|81546|140|Ulquiorra`s Scheme, the Moment When the Sun Sets||策謀のウルキオラ, 太陽が沈む時|25|12.09.2007 00:00|8.07|12|0|2
2369|81547|141|Goodbye..., Kurosaki||さよなら..., 黒崎くん|25|19.09.2007 00:00|4.77|17|0|2
2369|82750|142|Strict Order! The Forbidden Rescue of Inoue Orihime||厳命! 井上織姫ノ救出ヲ禁ズ|25|26.09.2007 00:00|5.28|10|0|2
2369|82751|143|Revival of Grimmjow||復活のグリムジョー|25|03.10.2007 00:00|4.40|10|0|2
2369|83026|144|Ishida, Chad, the Quickening of a New Power||石田・チャド, 新しき力の胎動|25|17.10.2007 00:00|3.96|10|0|2
2369|83027|145|The Espada Gather! Aizen`s Royal Assembly||エスパーダ集結! 藍染の御前会議|25|24.10.2007 00:00|3.33|9|0|2
2369|83028|146|Her Name is Nel! The Appearance of the Strange Arrancar||その名はネル! 不思議なアランカル登場|25|31.10.2007 00:00|6.29|9|0|2
2369|84450|147|The Forest of Menos! The Search for the Missing Rukia||メノスの森! 消えたルキアを探せ!|25|07.11.2007 00:00|4.06|11|0|2
2369|85041|148|Ashido, the Shinigami Who Came from the Past||アシド, 過去から来た死神|25|14.11.2007 00:00|2.89|10|0|2
2369|85042|149|Through the Crumbling Forest, a Million Menos||崩れ行く森, 百万のメノス|25|21.11.2007 00:00|3.81|9|0|2
2369|85043|150|Oath! Back Here Alive Again||誓い! 再び生きてこの場所へ|25|28.11.2007 00:00|3.26|8|0|2
2369|85044|151|The Raging Storm! Encounter with the Dancing Arrancar||吹き荒れる暴風! 踊るアランカルとの遭遇|25|05.12.2007 00:00|3.39|9|0|2
2369|85664|152|Ichigo Strikes Back! This is my Bankai||一護反撃! こいつが俺の卍解だ|25|12.12.2007 00:00|4.98|9|0|2
2369|85665|153|The Devilish Research! Szayel Aporro`s Plan||悪魔の研究! ザエルアポロの企み|25|19.12.2007 00:00|4.09|8|0|2
2369|85781|154|Rukia and Kaien, the Sorrowful Reunion||ルキアと海燕, 哀しみの再会|25|26.12.2007 00:00|4.83|9|0|2
2369|85782|155|Rukia Retaliates! Release the Desperate Kidou||ルキア反撃! 決死の鬼道を放て|25|09.01.2008 00:00|5.31|10|0|2
2369|86177|156|Ishida & Pesshe, the United Attack of Friendship||石田&ペッシェ, 友情の合体攻撃|25|16.01.2008 00:00|4.73|9|0|2
2369|86608|157|Ishida`s Trump Card, Seele Schneider||石田の切り札, 魂を切り裂くもの|25|23.01.2008 00:00|4.70|8|0|2
2369|86609|158|Right Arm of the Giant, Left Arm of the Devil||巨人の右腕, 悪魔の左腕|25|30.01.2008 00:00|5.20|9|0|2
2369|87831|159|Sado Yasutora Dies! Orihime`s Tears||茶渡泰虎死す! 織姫の涙|25|06.02.2008 00:00|5.36|9|0|2
2369|87923|160|Testament, Your Heart is Right Here...||遺言, 心は此処に...|25|13.02.2008 00:00|6.26|11|0|2
2369|87924|161|The Cruel Arrancar, Ulquiorra`s Provocation||残酷な破面, ウルキオラの挑発|25|20.02.2008 00:00|4.96|8|0|2
2369|87925|162|Szayel Aporro Laughs, The Net Trapping Renji is Complete||笑うザエルアポロ, 恋次包囲網完成|25|27.02.2008 00:00|8.30|13|0|2
2369|88420|163|Shinigami and Quincy, the Battle with Madness||死神とクインシー, 狂気との戦い|25|05.03.2008 00:00|4.78|11|0|2
2369|88421|164|Ishida`s Strategy, the 20-second Offense and Defense||石田の作戦! 攻防の20秒|25|12.03.2008 00:00|7.58|9|0|2
2369|88422|165|The Murderous Intent Boils! The Joyful Grimmjow||殺意沸騰! 歓喜のグリムジョー|25|19.03.2008 00:00|7.70|10|0|2
2369|88489|166|Desperate Effort VS Desperate Effort! The Hollowized Ichigo||死力VS死力! ホロウ化した一護|25|09.04.2008 00:00|9.47|28|0|2
2369|88490|167|The Moment of Conclusion, the End of Grimmjow||決着の時, グリムジョーの最後|25|16.04.2008 00:00|8.22|15|0|2
2369|90241|168|The New Captain Appears! His name is Amagai Shuusuke||新隊長登場! その名は天貝繍助|25|23.04.2008 00:00|3.27|15|0|2
2369|90251|169|New Development, the Dangerous Transfer Student Appears!||新展開, 危険な転校生現る!|25|07.05.2008 00:00|5.31|10|0|2
2369|90448|170|Desperate Struggle Under the Moonlit Night, the Mysterious Assassin and Zanpakutou||月夜の死闘, 謎の刺客と斬魄刀|25|14.05.2008 00:00|4.30|12|0|2
2369|90449|171|Kenryuu, the Profusion of Blooming Crimson Flowers||犬龍, 咲き乱れる紅の華|25|21.05.2008 00:00|2.43|14|0|2
2369|90450|172|Kibune Goes to War! The Violent Wind that Rages||貴船出陣! 吹き荒れる烈風|25|28.05.2008 00:00|5.13|10|0|2
2369|90856|173|The Appearance of the Great Evil! The Darkness in the House of Kasumiooji||巨悪の登場! 霞大路家の闇|25|04.06.2008 00:00|3.23|12|0|2
2369|91222|174|Captured Ichigo, Shatter the Mirror`s Barrier!||囚われた一護, 鏡の結界を破れ!|25|11.06.2008 00:00|4.96|11|0|2
2369|91306|175|The Revenging Assassin, Ichigo is Targeted||復讐の刺客, 狙われた一護|25|18.06.2008 00:00|3.59|12|0|2
2369|91361|176|Mystery! The Sword-Consuming Assassin||怪奇! 刀を喰う暗殺者|25|25.06.2008 00:00|2.74|11|0|2
2369|91362|177|The Reversal of Rukia, the Rampaging Blade||逆転のルキア! 暴走する刀|25|25.06.2008 00:00|3.66|11|0|2
2369|91363|178|The Nightmare Which is Shown, Ichigo`s Inside the Mirror||見せられた悪夢, 鏡の中の一護|25|02.07.2008 00:00|5.36|12|0|2
2369|91364|179|Confrontation?! Amagai vs. Gotei 13||対立!? 天貝VS護廷十三隊|25|09.07.2008 00:00|4.29|11|0|2
2369|91902|180|The Princess` Decision, the Sorrowful Bride||姫の決意, 哀しき花嫁|25|16.07.2008 00:00|3.76|12|0|2
2369|91934|181|The 2nd Division Sorties! Ichigo is Surrounded||二番隊出撃! 包囲された一護|25|23.07.2008 00:00|5.02|12|0|2
2369|91935|182|Amagai`s True Strength, the Released Zanpakutou!||天貝の実力, 斬魄刀解放!|25|30.07.2008 00:00|4.25|12|0|2
2369|91936|183|The Darkness Which Moves! Kibune`s True Colors||動き出した闇! 貴船(きぶね)の正体|25|06.08.2008 00:00|4.61|15|0|2
2369|92509|184|Kira and Kibune, Offense and Defense of 3rd Division||吉良と貴船, 三番隊の攻防|25|20.08.2008 00:00|4.04|13|0|2
2369|92510|185|Ice and Flame! Fierce Fight of Amagai vs. Hitsugaya||氷と炎! 天貝VS日番谷の激闘|25|27.08.2008 00:00|3.93|14|0|2
2369|92511|186|Sortie Orders! Suppress the House of Kasumiooji||出撃指令! 霞大路家を制圧せよ|25|03.09.2008 00:00|5.32|14|0|2
2369|92722|187|Ichigo Rages! The Assassin`s Secret||一護激怒! 暗殺者の秘密|25|10.09.2008 00:00|5.22|14|0|2
2369|92969|188|Duel! Amagai vs. Ichigo||決闘! 天貝VS一護|25|17.09.2008 00:00|5.86|16|0|2
2369|92978|189|The Fallen Shinigami`s Pride||堕ちた死神の誇り|25|07.10.2008 00:00|3.97|18|0|2
2369|93152|190|Hueco Mundo Chapter, Restart!||ウェコムンド編, 再開!|25|14.10.2008 00:00|4.20|13|0|2
2369|93153|191|Szayel Aporro`s Theater||恐宴, ザエルアポロ劇場|25|21.10.2008 00:00|4.54|13|0|2
2369|93154|192|The Secret of Nel||ネルの秘密, 巨乳美女参戦!?|25|28.10.2008 00:00|7.84|15|0|2
2369|93747|193|The Irresistable, Puppet Show of Terror||抵抗不能, 恐怖の人形劇|25|04.11.2008 00:00|3.17|15|0|2
2369|93748|194|Neliel`s Past||ネリエルの過去|25|11.11.2008 00:00|6.49|13|0|2
2369|93749|195|Pesche`s Seriousness||ペッシェの本気|25|18.11.2008 00:00|7.72|12|0|2
2369|95056|196|The Strongest Shinigami Army Appears||最強死神軍団登場|25|25.11.2008 00:00|7.56|13|0|2
2369|95126|197|Byakuya`s Bankai, the Quiet Anger||白哉卍解, 静かなる怒り|25|02.12.2008 00:00|7.84|12|0|2
2369|95127|198|The Two Scientists, Mayuri`s Trap||2人の科学者, マユリの罠|25|09.12.2008 00:00|7.59|12|0|2
2369|95514|199|The Resurrecting Szayel Aporro||蘇るザエルアポロ|25|16.12.2008 00:00|3.69|15|0|2
2369|95515|200|Nnoitra is Cut Down||ノイトラを斬れ|25|23.12.2008 00:00|5.69|12|0|2
2369|95646|201|Nnoitra Releases! The Multiplying Arms||ノイトラ解放! 増殖した腕|25|06.01.2009 00:00|6.92|17|0|2
2369|96142|202|Fierce Fighting Conclusion! Who`s the Strongest||激闘決着! 最強は誰だ|25|13.01.2009 00:00|6.65|15|0|2
2369|96143|203|Aizen vs. Shinigami||藍染VS死神|25|20.01.2009 00:00|4.95|13|0|2
2369|96144|204|Ichigo`s Seppuku Persuasion Strategy||一護の切腹説得作戦|25|27.01.2009 00:00|1.54|18|0|2
2369|96338|205|Thump! The Football Tournament of Hollows||ドキ! 虚だらけの蹴鞠大会|25|03.02.2009 00:00|1.74|13|0|2
2369|96339|206|The Past Chapter Begins! The Truth from 110 Years Ago||過去編開始! 110年前の真実|25|10.02.2009 00:00|5.90|11|0|2
2369|96524|207|12th Division`s New Captain, Urahara Kisuke||十二番隊新隊長, 浦原喜助|25|17.02.2009 00:00|5.77|13|0|2
2369|96525|208|Aizen and the Boy Genius||藍染と天才少年|25|24.02.2009 00:00|7.56|11|0|2
2369|97048|209|Muguruma`s 9th Division, Sets Out||六車九番隊, 出動せよ|25|03.03.2009 00:00|6.90|11|0|2
