AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
GROUPS
GID|AGID|Name|ShortName|State
GENREN
GenID|GenName|isHentai|Weight 
4|Action|0|400
306|Adventure|0|600
22|Asia|0|600
194|Bakumatsu - Meiji Period|0|200
289|Earth|0|600
497|Friendship|0|300
25|Historical|0|600
23|Japan|0|600
273|Manga|0|600
20|Martial Arts|0|600
171|Military|0|200
262|Navy|0|200
29|Ninja|0|200
10|Past|0|600
233|Plot Continuity|0|200
198|Romance|0|400
28|Samurai|0|600
79|Seinen|0|600
173|Swordplay|0|500
84|Violence|0|300
467|War|0|400


