AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
8260|134842|6|Over Step||Over step|25|19.11.2011 00:00|9.18|5|0|3
8260|134885|7|Weak Square||Weak square|25|26.11.2011 00:00|7.69|5|0|3
8260|134966|8|Distraction||Distraction|25|03.12.2011 00:00|7.83|5|0|3
8260|135121|9|Connected Passed Pawn||Connected passed pawn|25|10.12.2011 00:00|7.47|5|0|3
8260|135371|10|Illegal Move||Illegal move|25|24.12.2011 00:00|6.57|5|0|3
8260|135373|11|Backward Pawn||Backward pawn|25|07.01.2012 00:00|6.57|5|0|3
8260|135372|12|Block||Block|25|14.01.2012 00:00|5.24|5|0|3
8260|136352|13|Bad Move||Bad Move|25|21.01.2012 00:00|6.80|4|0|3
8260|136522|14|Smothered Mate||Smothered mate|25|28.01.2012 00:00|3.24|5|0|3
8260|136668|15|Triangulation||Triangulation|25|04.02.2012 00:00|5.39|4|0|3
8260|137106|16|Automaton||Automaton|25|18.02.2012 00:00|7.66|4|0|3
8260|137105|17|Dynamic Possibilities||Dynamic possibilities|25|25.02.2012 00:00|7.22|4|0|3
8260|137104|18|Transposition||Transposition|25|03.03.2012 00:00|5.60|5|0|3
8260|137103|19|Queening Square||Queening square|25|10.03.2012 00:00|3.56|5|0|3
8260|137102|20|Triple Rook||Triple rook|25|17.03.2012 00:00|7.22|4|0|3
8260|137101|21|Grand Master||Grand master|25|24.03.2012 00:00|4.14|4|0|3
8260|135279|S2|First Adjournment||First adjournment|25|17.12.2011 00:00|3.48|3|0|3
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
8260|134842|10725|996467|372741930|002eb9b3b5fb2446900dcf65b0ace5eb|5b5945220fcb8022f81671c87b7be6fd|6141661ae183763525b0bd00d4530f7db51d96ca|fb590bab|1440|10|high|1280x720|H264/AVC|(HE-)AAC|english|japanese|1|4101|3|mkv
8260|134885|10725|996704|516712274|f95f9cef8a2d81a0e90578d6d6f013f8|708a9135335d3d3f1c91e9be739ae734|dfab08f625efb52fd0c115c4c76f60f08e531e4d|8a6777f1|1440|10|high|1280x720|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
8260|134966|10725|1000199|474771313|a18b3fe637b9949b4cf92de04a0606a0|0b46b8d6304cbe42c16dfae746e997b6|8080c8347c6a2c0146517f32d366e881cc2a4c8f|1e66a0be|1440|10|high|1280x720|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
8260|135121|10725|1002946|356713280|3e44a21b0ddb7da59117eae050c46b26|c37880499cec8e655ad89f6188838ad8|813224ccb73a4badce5f015f86fbf640f961e04d|5d2fe521|1440|10|high|1280x720|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
8260|135371|10725|1011504|316812115|c456d3f78c79755f2abc0a638d63d357|64fcfa5bc4577fe72d997d3cd0b13f08|cc8bee2fb0e8c5cc14593bbefce6e0f0ee11696c|da0780bc|1440|10|high|1280x720|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
8260|135373|10725|1020168|437346542|f1fec05a73b7806cb7fa5b9cc691f42a|de1cf8fd0805aba4474c33f69adc4a1e|22c63d0c5e7bf2d0e58fcb8deac212cb7a36d2e8|16571299|1440|10|high|1280x720|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
8260|135372|10725|1020167|327008227|77b74e3ff328b8af3823ef3096add8bd|2158ab1f0fb690c16036e8cc09a7d8f0|9c0819b79b8aa367ff6ac12bb47925a3e2ab089a|3411514b|1440|10|high|1280x720|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
8260|136352|10725|1024657|460873633|67da29efbc2a94ad8f224f5b73877c39|79fabab104bd9480460c93037833d16b|bbcc370e7d1edab99526a82a17c8502f9a7a781d|493e752a|1440|10|high|1280x720|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
8260|136522|10725|1025921|441423109|0204deed590441335774cb62f9fa55d1|2301ea4979a2747ed07950a01274ea89|7d91f06f95bca0b940bcdfa5e49586b82996a4f4|00a8a8e7|1440|10|high|1280x720|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
8260|136668|10725|1032811|383856388|e576e85cd456bee0642841b54a9c404b|c994fb751ce4ffc49157938df139b2ff|6f407732010fbc3425b71823e8d9528e03bf6a2b|8268f55f|1440|10|high|1280x720|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
