AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
2436|35545|1|Destiny||相思相殺|25|13.04.2005 00:00|7.89|40|0|2
2436|35546|2|Last Rendezvous||胎動弐場|25|20.04.2005 00:00|6.70|22|0|2
2436|36125|3|The Onslaught of War||凶蟲無惨|25|27.04.2005 00:00|7.96|17|0|2
2436|36452|4|The Horned Owl||妖郭夜行|25|04.05.2005 00:00|6.70|16|0|2
2436|36453|5|The Surprise Attack||忍者六儀|25|11.05.2005 00:00|6.57|16|0|2
2436|36454|6|Longing in the Rain||降涙恋慕|25|18.05.2005 00:00|8.06|14|0|2
2436|36455|7|Blood-Sucking Seductress||人肌地獄|25|25.05.2005 00:00|8.01|12|0|2
2436|36649|8|Cage of Blood||血煙無情|25|01.06.2005 00:00|8.83|16|0|2
2436|36650|9|Farewell||哀絶霖雨[あいぜつりんう]|25|08.06.2005 00:00|7.67|15|0|2
2436|37139|10|Divine Mandate||神祖御諚|25|15.06.2005 00:00|2.38|14|0|2
2436|37140|11|On Their Own||石礫無告|25|22.06.2005 00:00|6.64|14|0|2
2436|37141|12|Remembrance||追想幻燈|25|29.06.2005 00:00|6.34|14|0|2
2436|37920|13|A Swarm of Butterflies||胡蝶乱舞|25|06.07.2005 00:00|7.69|14|0|2
2436|38180|14|Fallen Flower||散花海峡|25|13.07.2005 00:00|7.50|18|0|2
2436|38245|15|Reckoning||波涛獄門|25|20.07.2005 00:00|6.22|20|0|2
2436|38246|16|First Impressions||懐抱談画|25|27.07.2005 00:00|7.04|16|0|2
2436|38665|17|Wandering Hearts||昏冥流亡|25|03.08.2005 00:00|6.40|14|0|2
2436|38666|18|A Dawn Without Light||無明端倪|25|10.08.2005 00:00|6.95|13|0|2
2436|39305|19|Conspiracy||猛女姦謀|25|17.08.2005 00:00|7.47|13|0|2
2436|39431|20|River of Mercy||仁慈流々|25|24.08.2005 00:00|7.74|13|0|2
2436|39585|21|With All Her Heart||魅殺陽炎|25|31.08.2005 00:00|7.34|14|0|2
2436|39785|22|The Haunted||鬼哭啾々|25|07.09.2005 00:00|8.58|13|0|2
2436|40486|23|Emancipation||夢幻泡影|25|14.09.2005 00:00|9.12|16|0|2
2436|40627|24|Requiem||来世邂逅|25|21.09.2005 00:00|9.19|18|0|2
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
2436|35545|3277|331506|252940915|0595c19b9b6ed177b9e6304f9593052a|ba8acb5bcd3d5bf3239c90ba79c85bd8|ac30526532ed35a7f5165091cde1ae5d84557a33|0932ab3c|1415|10|very high|704x480|H264/AVC|(HE-)AAC|english|japanese|0|4097|2|mkv
2436|35546|3277|331507|234955216|8324a55fdbaab58d4ac1c6c069f23e8e|c47a794efb30332801f1db5e1b57ea50|59d1aad1dda1a232d820e823958d800972f10706|2168b860|1415|10|very high|704x480|H264/AVC|(HE-)AAC|english|japanese|0|4097|2|mkv
2436|36125|3277|331508|235370704|25af7bbecce23f77043cc3727170be1e|c3c9871a45cbf6ead7ffae055705b60b|70121343bcc82958280e0e7a732db9eaffbdb93f|cb04882d|1415|10|very high|704x480|H264/AVC|(HE-)AAC|english|japanese|0|4097|2|mkv
2436|36452|3277|331510|234131609|d11b8f305df699f234aa147731c9bb0b|75dcecbcfb564bd1ae14986425226be8|72d753b83f2c67e3ed74bb436a868731e4510a90|1c597825|1415|10|very high|704x480|H264/AVC|(HE-)AAC|english|japanese|0|4097|2|mkv
2436|36453|3277|335395|243172433|0d47cee60b3657fc293a55566eeb1259|e4ed0fb879a619f00b0771ac8be0b541|42853f0a08276d348f7460753d1de473c74fda75|76b654ea|1415|10|very high|704x480|H264/AVC|(HE-)AAC|english|japanese|0|4097|2|mkv
2436|36454|3277|335396|250986630|09cdac9c0125ecc8f78f6804365340ac|5c62eb4d9491828fdafcf32d388da7af|fda68f087b7236b7d2209f2031fa8c2bd4d04ac7|9277af01|1415|10|very high|704x480|H264/AVC|(HE-)AAC|english|japanese|0|4097|2|mkv
2436|36455|3277|335397|244598514|698c780062009ff7b74d9c7bebc7dd6e|634fb0443efef076e25a299db6902082|7095225b173fd5685bdf73467b4e57480b94d917|bed50732|1415|10|very high|704x480|H264/AVC|(HE-)AAC|english|japanese|0|4097|2|mkv
2436|36649|3277|335398|244277447|7124097c6b442d985acb5ccc763bf625|341048c28b49b1882458516688722e99|9b50417a212f63c4c92add81410699bf41bf7ca6|946bf05c|1415|10|very high|704x480|H264/AVC|(HE-)AAC|english|japanese|0|4097|2|mkv
2436|36650|3277|344409|244461256|0a37b341e8b376824e441eadc291f8a4|2ca395c0fae78351ce2a60610836e880|3df91ce36fc25f338a0d1a6adec35b05e823521e|10bdea90|1415|10|very high|704x480|H264/AVC|(HE-)AAC|english|japanese|0|4097|2|mkv
2436|37139|3277|344410|243308335|9bf1608167c575ddf798592bcbf8f972|f1b061b719e569da2b8bfbfe55282a5d|2e93a6d2186f6746998308600aac0e87c8bef865|4cc10a9d|1415|10|very high|704x480|H264/AVC|(HE-)AAC|english|japanese|0|4097|2|mkv
