AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
GROUPS
GID|AGID|Name|ShortName|State
GENREN
GenID|GenName|isHentai|Weight 
4|Action|0|600
259|Air Force|0|300
252|Angst|0|500
22|Asia|0|600
289|Earth|0|600
23|Japan|0|600
273|Manga|0|600
13|Mecha|0|600
171|Military|0|300
262|Navy|0|100
209|Parallel Universe|0|200
118|Piloted Robot|0|600
233|Plot Continuity|0|400
11|Present|0|600
198|Romance|0|100
8|Sci-Fi|0|600
79|Seinen|0|600
86|Sex|0|100
235|Tragedy|0|400
244|Twisted|0|400
84|Violence|0|100


