AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
GROUPS
GID|AGID|Name|ShortName|State
GENREN
GenID|GenName|isHentai|Weight 
80|18 Restricted|1|600
70|Anal|1|100
22|Asia|0|300
53|Bakunyuu|0|100
327|BDSM|0|600
57|Bondage|0|600
167|Demons|0|300
65|Dildos - Vibrators|1|500
289|Earth|0|300
407|Enema|1|300
271|Erotic Game|0|600
15|Fantasy|0|300
60|Female Student|0|200
55|Futanari|1|100
269|Game|0|600
23|Japan|0|300
341|Lactation|0|400
52|Large Breasts|0|300
108|Maid|0|100
88|Nudity|0|600
299|Nun|0|300
59|Nurse|0|200
10|Past|0|300
233|Plot Continuity|0|500
11|Present|0|300
33|Rape|1|600
46|Scat|1|400
86|Sex|0|600
111|Strapon|1|100
56|Tentacle|0|100
47|Torture|0|600
61|Virginity|1|300
250|Waitress|0|100
64|Whip|0|200
37|Yuri|1|200


