AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
1530|16529|37|Plans for Departure||謎のユンザビット! 神様の宇宙船を探せ|25|21.02.1990 00:00|3.60|3|0|2
1530|16502|38|Nursing Wounds||ナメック星行き発進! 悟飯たちを待つ恐怖|25|28.02.1990 00:00|5.35|3|0|2
1530|16516|39|Friends or Foes?||敵か味方か? 謎の巨大宇宙船の子供たち|25|07.03.1990 00:00|1.59|3|0|2
1530|16509|40|Held Captive||ホントにホント? あれが希望のナメック星|25|14.03.1990 00:00|1.39|2|0|2
1530|16504|41|Look Out Below||親切な宇宙人いきなりあったよ五星球[ウーシンチュウ]|25|21.03.1990 00:00|1.75|3|0|2
1530|16496|42|The Search Continues||惑星フリーザNO.79[セブンティ・ナイン]復活のベジータ!!|25|04.04.1990 00:00|1.75|3|0|2
1530|16520|43|A Friendly Surprise||そろったぞ神龍玉[ドラゴンボール]! ピッコロさんも生き返る|25|11.04.1990 00:00|2.57|2|0|2
1530|16514|44|Brood of Evil||あらたな強敵! 宇宙の帝王フリーザ|25|18.04.1990 00:00|4.11|2|0|2
1530|16510|45|Frieza Strikes!||野望のベジータ! 宇宙一の戦士はオレだ!!|25|25.04.1990 00:00|7.08|2|0|2
1530|16524|46|Defying Orders||悟空パワー全開!! 銀河の果てまで6日間|25|02.05.1990 00:00|5.09|2|0|2
1530|16515|47|Namek`s Defense||意表をついた攻撃!! 長老の狙いはスカウター|25|09.05.1990 00:00|5.09|2|0|2
1530|16492|48|The Hunted||悟飯危うし! 死を呼ぶ追跡者ドドリア|25|16.05.1990 00:00|8.84|2|0|2
1530|16506|49|The Prince Fights Back||爆死ドドリア! ベジータの恐るべき衝撃波|25|23.05.1990 00:00|7.12|2|0|2
1530|16507|50|Unexpected Problem||燃える惑星からの脱出!! 命がけのカメハメ波|25|30.05.1990 00:00|5.09|2|0|2
1530|16531|51|Vegeta Has a Ball||勇気百倍! 界王の下に集結する戦士たち|25|06.06.1990 00:00|7.12|2|0|2
1530|16503|52|The Past and the Future||聞け悟空よ! フリーザには手を出すな|25|20.06.1990 00:00|7.12|2|0|2
1530|16501|53|Zarbon`s Special Surprise||ほとんど鳥肌! 美戦士ザーボンの悪魔の変身|25|27.06.1990 00:00|5.09|2|0|2
1530|16511|54|Guru`s Gift||希望の星を守れ!! クリリン驚異のパワーUP|25|04.07.1990 00:00|7.08|2|0|2
1530|16495|55|Piccolo vs. Everyone||死の淵からよみがえった奇跡の男・ベジータ|25|18.07.1990 00:00|7.12|2|0|2
1530|16519|56|Zarbon`s Mission||どでかい戦闘力!! 砕け散るフリーザの陰謀|25|01.08.1990 00:00|7.12|2|0|2
1530|16523|57|Gohan, the Hunted||元気が戻ったぞ!! 100倍超重力の中の悟空|25|08.08.1990 00:00|7.08|2|0|2
1530|16505|58|Unknown Enemies||フリーザの秘密兵器! 悪魔のギニュー特戦隊|25|22.08.1990 00:00|6.09|2|0|2
1530|16525|59|Destination: Guru||ブルマが危ない!! 四星球[スーシンチュウ]はフリーザの手に|25|29.08.1990 00:00|1.22|2|0|2
1530|16526|60|Bulma`s Big Day||激突だ!! 不屈の闘志の界王拳とカメハメ波|25|05.09.1990 00:00|1.22|2|0|2
1530|16521|61|Hidden Power||迫る超決戦! ギニュー特戦隊只今参上!!|25|12.09.1990 00:00|3.28|2|0|2
1530|16494|62|New Ally, New Problem||悟空が大接近! フリーザの包囲網をぶち破れ|25|19.09.1990 00:00|5.13|3|0|2
1530|16517|63|Guldo`s Mind Binds||超魔術かトリックか!? Mr.グルドが怒ったぞ!|25|26.09.1990 00:00|2.95|3|0|2
1530|16527|64|Recoome Unleashed||猛攻リクーム!! 悪くて強くてとんでもない奴|25|24.10.1990 00:00|5.13|3|0|2
1530|16497|65|Let the Battle Begin||死ぬな悟飯! 悟空, ついに決戦場に到着だ|25|31.10.1990 00:00|6.09|2|0|2
1530|16498|66|Goku`s New Power||ケタ外れの強さ!! 伝説の超[スーパー]サイヤ人孫悟空|25|07.11.1990 00:00|7.77|3|0|2
1530|16499|67|A Legend Revealed||赤と青の光球[ライトニングボール]! ジースとバータが悟空を襲う|25|14.11.1990 00:00|3.42|3|0|2
1530|16518|68|Ginyu Assault||ついに直接対決!! ギニュー隊長のおでましだ|25|21.11.1990 00:00|5.79|3|0|2
1530|16522|69|Incredible Force!||凄まじい迫力!! 見たか, 悟空のフルパワー|25|28.11.1990 00:00|7.08|2|0|2
1530|16513|70|Frieza Approaches||闘いの行方!? 最長老に迫るフリーザの魔の手|25|05.12.1990 00:00|5.13|3|0|2
1530|16528|71|Goku Is Ginyu and Ginyu Is Goku||ビックリ!! 悟空がギニューでギニューが悟空|25|12.12.1990 00:00|3.36|4|0|2
1530|16530|72|Calling the Eternal Dragon||出でよ超神龍!! ボクの願いをかなえたまえ|25|19.12.1990 00:00|5.82|3|0|2
1530|16575|73|Gohan Defeat Your Dad!!||奴はオラじゃネェ! 悟飯びびるな父を撃て!!|25|09.01.1991 00:00|6.46|3|0|2
1530|16581|74|Captain Ginyu... The Frog||大誤算!! ギニューがカエルになっちゃった|25|16.01.1991 00:00|6.19|4|0|2
1530|16571|75|Password Is Porunga||七ッの玉を揃えし者よ... さあ合言葉を言え!|25|23.01.1991 00:00|5.67|4|0|2
1530|16543|76|Piccolo`s Return||神様も生き返った! 超神龍[スーパーシェンロン]でピッコロが復活|25|30.01.1991 00:00|5.29|4|0|2
1530|16580|77|The Fusion||最強戦士の誕生か!? ネイルとピッコロが合体|25|06.02.1991 00:00|5.10|3|0|2
1530|16562|78|Fighting Power: One Million??||悪夢の超変身!! 戦闘力100万のフリーザ|25|13.02.1991 00:00|3.87|3|0|2
1530|16583|79|Gohan Attacks||ここまでか!? 凶悪超絶パワーが悟飯を襲う|25|20.02.1991 00:00|6.04|2|0|2
1530|16544|80|Piccolo the Super-Namek||一気に形成逆転!! 遅れてきた戦士・ピッコロ|25|27.02.1991 00:00|7.77|3|0|2
1530|16572|81|Deja Vu||ピッコロの自信! フリーザを倒すのはオレだ|25|06.03.1991 00:00|5.76|3|0|2
1530|16550|82|Frieza`s Second Transformation||出撃だ悟空!! 激怒のフリーザが第2の変身|25|13.03.1991 00:00|5.10|3|0|2
1530|16574|83|Another Transformation?||恐怖しろ!! フリーザは3度の変身で勝負する|25|20.03.1991 00:00|5.82|3|0|2
1530|16560|84|Dende`s Demise||デンデの死... でてこい! とびきり全開パワー|25|27.03.1991 00:00|5.05|2|0|2
1530|16551|85|The Renewed Goku||待ちに待ったぜ, この瞬間!! 孫悟空が復活だ|25|03.04.1991 00:00|4.11|2|0|2
1530|16553|86|The End of Vegeta||無念...!! 誇り高きサイヤ人・ベジータ死す|25|10.04.1991 00:00|5.16|3|0|2
1530|16554|87|The Ultimate Battle||超決戦の幕開けだ!! おめえだけはオラが倒す|25|17.04.1991 00:00|5.10|3|0|2
1530|16573|88|Clash of the Super Powers||激突の2大超[スーパー]パワー! 本気同士の肉弾戦!!!|25|24.04.1991 00:00|3.30|3|0|2
1530|16559|89|Frieza`s Boast||フリーザ恐怖の宣言! 手を使わずお前を倒す|25|01.05.1991 00:00|4.11|2|0|2
1530|16537|90|Bold and Fearless||ハッタリじゃねえぞ!! 大胆素敵な奴・孫悟空|25|08.05.1991 00:00|4.11|2|0|2
1530|16557|91|Embodiment of Fire||決着だ!! 炎の化身20倍界王拳のカメハメ波|25|15.05.1991 00:00|3.84|3|0|2
1530|16541|92|Trump Card||超特大の元気玉これが最後の切り札だ!!|25|22.05.1991 00:00|4.67|4|0|2
1530|16542|93|Keep the Chance Alive||チャンスを生かせ!! ピッコロ捨身の援護射撃|25|29.05.1991 00:00|4.67|4|0|2
1530|16546|94|Power of the Spirit||元気玉の超破壊力!! 生き残ったのは誰だ!?|25|05.06.1991 00:00|5.10|3|0|2
1530|16563|95|Transformed at Last||ついに変身!! 伝説の超[スーパー]サイヤ人・孫悟空|25|12.06.1991 00:00|7.38|4|0|2
1530|16582|96|Explosion of Anger||怒り爆発!! 悟空よ, みんなの仇を討ってくれ|25|19.06.1991 00:00|4.67|4|0|2
1530|16538|97|Namek`s Destruction||ナメック星消滅か!? 大地を貫く魔の閃光|25|26.06.1991 00:00|4.11|2|0|2
1530|16564|98|A Final Attack||勝つのはオレだ... 生き残りをかけた最終攻撃|25|10.07.1991 00:00|1.65|2|0|2
1530|16548|99|Approaching Destruction||神龍[シェンロン]よ宇宙を走れ!! 迫るナメック星消滅の時|25|17.07.1991 00:00|1.84|3|0|2
1530|16539|100|Gohan Returns||ボクは孫悟空の息子だ!! 悟飯, 再び決戦場へ|25|24.07.1991 00:00|6.00|5|0|2
1530|16569|101|The Last Wish||オレはこの星に残る!! 勝利への最後の願い|25|31.07.1991 00:00|4.67|4|0|2
1530|16570|102|Duel on a Vanishing Planet||とことんやろうぜ!! 消えゆく星に残った二人|25|07.08.1991 00:00|3.89|3|0|2
1530|16577|103|Pathos of Frieza||哀れフリーザ! 震えだしたら止まらない!!|25|14.08.1991 00:00|3.91|3|0|2
1530|16561|104|Frieza Defeated!!||悟空の勝利宣言だ!! フリーザが自滅する時...|25|21.08.1991 00:00|5.16|3|0|2
1530|16578|105|Mighty Blast of Rage||フリーザ敗れる!! すべての怒りをこめた一撃|25|28.08.1991 00:00|4.52|3|0|2
1530|16579|106|Namek`s Explosion? Goku`s End?||ナメック星大爆発!! 宇宙に消えた悟空|25|04.09.1991 00:00|4.52|3|0|2
1530|16567|107|Goku`s Alive!!||生きていた孫悟空 Z戦士が全員復活だ!!|25|11.09.1991 00:00|8.84|2|0|2
1530|16556|108|The Heavens Tremble||天界が大変だ!! ガーリックJrが神になる!?|25|18.09.1991 00:00|1.73|4|0|2
1530|16568|109|Black Fog of Terror||恐怖の黒い霧...!! みんな魔族になっちゃった|25|25.09.1991 00:00|2.13|4|0|2
1530|16549|110|Battle in Kami`s Lookout||天界が戦場だ!! ピッコロが魔族に逆戻り...|25|02.10.1991 00:00|1.33|4|0|2
1530|16552|111|Fight with Piccolo||ピッコロと直接対決!! 天界に怒りの魔せん光|25|09.10.1991 00:00|1.80|3|0|2
1530|16547|112|Call for Restoration||みんなの心を取り戻せ!! 神殿に眠る超神水|25|16.10.1991 00:00|3.20|4|0|2
1530|16540|113|Suicidal Course||朝まで待てない!! 神様の覚悟をきめた決死行|25|23.10.1991 00:00|1.27|3|0|2
1530|16558|114|Extreme Measures||超過激に勝負だ!! 掟やぶりの神様|25|30.10.1991 00:00|1.40|3|0|2
1530|16584|115|The World Awakens||効いたぜ超神水!! 世界が悪夢からさめた|25|06.11.1991 00:00|1.27|3|0|2
1530|16545|116|Brief Chance for Victory||悟飯に一瞬の勝機!! あの魔凶星を撃て...|25|13.11.1991 00:00|1.58|3|0|2
1530|16565|117|Krillin`s Proposal||男だねェ... クリリン101回目のプロポーズ|25|20.11.1991 00:00|2.18|2|0|2
1530|16566|118|Frieza`s Counterattack||あれが地球だよパパ... フリーザ親子の逆襲|25|27.11.1991 00:00|5.09|2|0|2
1530|16585|119|The Mysterious Youth||フリーザはボクが倒す... 悟空を待つ謎の少年|25|04.12.1991 00:00|4.15|2|0|2
1530|16576|120|Another Super Saiyan?||フリーザを一刀両断!! もう一人の超[スーパー]サイヤ人|25|11.12.1991 00:00|9.54|3|0|2
1530|16555|121|Welcome Back Goku||オッス!! ひさしぶり... 帰って来た孫悟空|25|18.12.1991 00:00|8.84|3|0|2
1530|16616|122|Mystery Revealed||ボクの父はベジータです... 謎の少年の告白|25|08.01.1992 00:00|9.63|3|0|2
1530|16632|123|Goku`s Special Technique||悟空の新必殺技!? 見てくれ, オラの瞬間移動|25|15.01.1992 00:00|8.84|2|0|2
1530|16620|124|Z Warriors Prepare||こえてやる...悟空を!! 戦闘民族サイヤ人の王|25|22.01.1992 00:00|5.09|2|0|2
1530|16600|125|Goku`s Ordeal||免許皆伝? 悟空の新たなる試練|25|29.01.1992 00:00|2.56|3|0|2
1530|16589|126|The Androids Appear||気配を持たぬ殺人鬼どいつが人造人間だ!?|25|05.02.1992 00:00|4.15|2|0|2
1530|16611|127|A Handy Trick||冷血20号の悪逆非道!! 悟空. 怒りの超変身|25|12.02.1992 00:00|4.52|3|0|2
1530|16588|128|Double Trouble for Goku||悟空, ダブルショック!! 病と敵のはさみ撃ち|25|19.02.1992 00:00|3.34|3|0|2
1530|16623|129|Upgrade to Super Saiyan||ベジータ強し!! 目覚める超[スーパー]サイヤ人の血|25|26.02.1992 00:00|5.85|3|0|2
1530|16601|130|The Secret of Dr. Gero||20号の不敵な笑い... ドクターゲロの秘密|25|04.03.1992 00:00|7.20|3|0|2
1530|16586|131|More Androids?!||事実は未来より恐ろしい!? トランクスの疑惑|25|11.03.1992 00:00|7.08|2|0|2
1530|16617|132|Follow Dr. Gero||追撃!! ドクターゲロ 謎の研究所を探し出せ|25|18.03.1992 00:00|5.16|3|0|2
1530|16593|133|Nightmare Comes True||そして恐怖が現実に... 目覚める17号と18号!!|25|25.03.1992 00:00|5.09|2|0|2
1530|16604|134|Goku`s Assassin||すべてが手遅れか!? 悟空を殺す最終兵器|25|01.04.1992 00:00|4.15|2|0|2
1530|16591|135|Deadly Beauty||カワイイ顔で超パワー!? 18号に死角なし|25|15.04.1992 00:00|5.09|2|0|2
1530|16621|136|No Match for the Androids||誰にも奴らを止められない... Z戦士全滅か!?|25|22.04.1992 00:00|4.52|3|0|2
1530|16592|137|Last Ditch Effort||ピッコロの決意!! とっておきの最後の手段|25|29.04.1992 00:00|4.15|2|0|2
1530|16598|138|Closing In||歩く超破壊兵器!! 人造人間が悟空に迫る|25|06.05.1992 00:00|5.18|3|0|2
1530|16608|139|Unwelcome Discovery||不吉な予感! ブルマが知らせたミステリー|25|13.05.1992 00:00|6.09|2|0|2
1530|16602|140|Seized with Fear||邪悪の卵を発見!! 恐怖するトランクス|25|20.05.1992 00:00|8.04|2|0|2
1530|16619|141|The Reunion||かつてない敵に向けて... 超[スーパー]ナメック星人誕生!!|25|27.05.1992 00:00|8.04|2|0|2
1530|16618|142|Borrowed Powers||カメハメ波!? 悟空の気を持つモンスター|25|03.06.1992 00:00|9.50|2|0|2
1530|16627|143|His Name Is Cell||憎悪と破壊の生命体!! 奴の名は人造人間セル|25|10.06.1992 00:00|8.50|3|0|2
1530|16633|144|Piccolo`s Folly||ピッコロ痛恨の大失敗! セルが街に放たれた!|25|17.06.1992 00:00|7.08|2|0|2
1530|16597|145|Laboratory Basement||セル誕生の秘密! 研究所の地下に何がある!?|25|24.06.1992 00:00|8.04|2|0|2
1530|16614|146|Our Hero Awakes||悟空闘いへの目覚め! 超[スーパー]サイヤ人を超えろ!!|25|01.07.1992 00:00|7.12|2|0|2
1530|16587|147|Time Chamber||修行を急げサイヤ人! 精神と時の部屋で...|25|08.07.1992 00:00|7.12|2|0|2
1530|16606|148|The Monster Is Coming||天を裂く激烈光弾!! ピッコロVS人造人間17号|25|15.07.1992 00:00|5.09|2|0|2
1530|16596|149|He`s Here||この日を待っていた!! セル・完全体への序曲|25|22.07.1992 00:00|7.12|2|0|2
1530|16629|150|Up to Piccolo||捨て身の反撃及ばず! ピッコロ燃え尽きる!!|25|29.07.1992 00:00|8.04|2|0|2
1530|16630|151|Silent Warrior||残された唯一の望み... 無言の戦士16号立つ!!|25|05.08.1992 00:00|10.00|2|0|2
1530|16628|152|Say Goodbye, 17||17号を飲み込んだ... 変身セルは超グルメ|25|12.08.1992 00:00|8.04|2|0|2
1530|16613|153|Sacrifice||明日はオメエを叩きのめす!! 悟空の挑戦状|25|19.08.1992 00:00|5.09|2|0|2
1530|16610|154|Saiyans Emerge||全てオレが片付ける!! 新生ベジータ親子出撃|25|26.08.1992 00:00|5.09|2|0|2
1530|16631|155|Super Vegeta||いきなり全開!! 光り輝くベジータの超パワー|25|02.09.1992 00:00|5.09|2|0|2
1530|16594|156|Bow to the Prince||セルよひざまずけ! オレは超[スーパー]ベジータだ!!|25|09.09.1992 00:00|4.15|2|0|2
1530|16626|157|Hour of Temptation||危険なプライド!! 完全体セルへの挑戦|25|16.09.1992 00:00|5.18|3|0|2
1530|16607|158|Krillin`s Decision||オレ悩んじゃう!! クリリンの18号破壊工作|25|23.09.1992 00:00|4.15|2|0|2
1530|16599|159|The Last Defense||全宇宙に衝撃!! セル, 完全体へ驚異の進化|25|30.09.1992 00:00|5.92|4|0|2
1530|16590|160|Cell Is Complete||戦闘力無限大!! セルという名の破壊神誕生|25|14.10.1992 00:00|4.52|3|0|2
1530|16609|161|Vegeta Must Pay||超[スーパー]ベジータ危うし!! 完全無欠の恐怖が迫る!!|25|21.10.1992 00:00|4.52|3|0|2
1530|16622|162|Trunks Ascends||超[スーパー]サイヤ人の限界突破!! 嵐を呼ぶトランクス|25|28.10.1992 00:00|5.82|3|0|2
1530|16615|163|Saving Throw||父を救え!! 天をも焦がすトランクスの怒り|25|04.11.1992 00:00|4.52|3|0|2
1530|16612|164|Ghosts from Tomorrow||絶望の未来!! 地獄を生き抜いた男トランクス|25|11.11.1992 00:00|5.16|3|0|2
1530|16603|165|The Cell Games||超[スーパー]トランクスに弱点!! セル, 衝撃の爆弾発言|25|18.11.1992 00:00|6.09|2|0|2
1530|16595|166|What Is the Tournament?||悟空に迫る大決戦!! 新天下一武道会の謎|25|25.11.1992 00:00|5.09|2|0|2
1530|16625|167|The Doomsday Broadcast||視聴率100%!! 死を呼ぶセルゲーム独占生放送|25|02.12.1992 00:00|4.15|2|0|2
1530|16624|168|Meet Me in the Ring||悟空と悟飯... ヒーロー親子究極レベルアップ|25|09.12.1992 00:00|5.82|3|0|2
1530|16605|169|No Worries Here||悟空の余裕!? 休んで待とうセルゲーム|25|16.12.1992 00:00|5.16|3|0|2
1530|16674|170|A Girl Named Lime||戦士の休息... 少女と嘘と悟飯の決意|25|13.01.1993 00:00|1.50|4|0|2
1530|16660|171|Memories of Gohan||秘められた力!! 悟飯が赤ン坊だった頃|25|20.01.1993 00:00|1.80|4|0|2
1530|16658|172|A New Guardian||神様を探し出せ!! 悟空, 大瞬間移動|25|27.01.1993 00:00|1.22|2|0|2
1530|16647|173|Dende`s Dragon||デンデの初仕事!! ドラゴンボール復活だ|25|03.02.1993 00:00|4.52|3|0|2
1530|16659|174|The Puzzle of General Tao||悟空に難問!? 神龍球[ドラゴンボール]をとり戻せ|25|10.02.1993 00:00|1.18|3|0|2
1530|16664|175|The Games Begin||セルに挑む者たち!! 決戦の幕開け|25|17.02.1993 00:00|4.52|3|0|2
1530|16673|176|Losers Fight First||ちょっと待った!! サタン軍団大暴れ|25|03.03.1993 00:00|2.10|3|0|2
1530|16641|177|Goku vs. Cell||勝負だ悟空!! 超緊迫セルゲーム|25|10.03.1993 00:00|5.16|3|0|2
1530|16645|178|Cell`s Bag of Tricks||地球直撃!! セルの特大カメカメ波|25|17.03.1993 00:00|4.52|3|0|2
1530|16646|179|No More Rules||敗北か死か!? 悟空, 逆転の秘策|25|31.03.1993 00:00|5.16|3|0|2
1530|16639|180|The Fight Is Over||死闘に決着!! 悟空の降参宣言!?|25|07.04.1993 00:00|3.89|3|0|2
1530|16653|181|Faith in a Boy||最強を継ぐ者... その名は悟飯|25|14.04.1993 00:00|5.82|3|0|2
1530|16669|182|Gohan`s Plea||怒れ悟飯 眠れる力を呼び起せ|25|21.04.1993 00:00|3.34|3|0|2
1530|16651|183|Android Explosion||ちっちゃな脅威!! セルジュニア来襲|25|28.04.1993 00:00|4.52|3|0|2
1530|16662|184|Cell Juniors Attack!||16号無残!! 動き出す怒りの超[スーパー]悟飯|25|05.05.1993 00:00|6.05|4|0|2
1530|16650|185|Awakening||吹荒れる真の力[パワー]!! セルジュニア粉砕|25|12.05.1993 00:00|7.47|3|0|2
1530|16667|186|The Unstoppable Gohan||セルをKO[ノックアウト]!! たった2発の超鉄拳|25|19.05.1993 00:00|6.16|4|0|2
1530|16676|187|Cell`s Break Down||セルに異変!! 崩された完全体|25|26.05.1993 00:00|6.87|4|0|2
1530|16655|188|A Hero`s Farewell||バイバイみんな!! 悟空最後の瞬間移動|25|02.06.1993 00:00|4.60|5|0|2
1530|16665|189|Cell Returns!||白昼の悪夢!! 恐怖はより完璧に|25|16.06.1993 00:00|4.01|5|0|2
1530|16671|190|The Horror Won`t End||悟空から悟飯へ... 父の魂は伝わった|25|23.06.1993 00:00|3.38|5|0|2
1530|16652|191|Save the World||戦いは終った... ありがとう孫悟空|25|30.06.1993 00:00|5.91|5|0|2
1530|16670|192|Goku`s Decision||オラあの世で修行する!! 笑顔の別れ|25|07.07.1993 00:00|5.21|6|0|2
1530|16640|193|One More Wish||新しい日々... 父さん! ボクがんばる|25|14.07.1993 00:00|3.92|5|0|2
1530|16666|194|Free the Future||もう一つの結末!! 未来はオレが守る|25|21.07.1993 00:00|5.75|5|0|2
1530|16643|195|Warriors of the Dead||大感激!! いたぞ! あの世のスゲエ奴|25|28.07.1993 00:00|3.69|5|0|2
1530|16649|196|Tournament Begins||あの世一はオラだ!! 歴代の勇者大集合|25|11.08.1993 00:00|2.05|5|0|2
1530|16661|197|Water Fight||大界王星熱狂!! まきおこせ悟空旋風|25|18.08.1993 00:00|2.26|5|0|2
1530|16657|198|Final Round||炎の決勝!! 悟空かパイクーハンか!?|25|25.08.1993 00:00|2.08|5|0|2
1530|16672|199|Goku vs. Pikkon||逃すな勝利!! 決めろ超速かめはめ波|25|01.09.1993 00:00|2.10|5|0|2
1530|16644|200|Gohan Goes to High School||あれから7年! 今日から僕は高校生|25|08.09.1993 00:00|5.70|5|0|2
1530|16663|201|I Am Saiyaman!||愛と正義のグレートサイヤマン参上|25|15.09.1993 00:00|2.54|4|0|2
1530|16668|202|Gohan`s First Date||悟飯のハチャメチャ初デート!?|25|29.09.1993 00:00|1.51|3|0|2
1530|16656|203|Rescue Videl||悟飯, 緊急出動! ビーデルを救え!!|25|20.10.1993 00:00|2.67|3|0|2
1530|16654|204|Blackmail||盗難事件発生!! 犯人はサイヤマン!?|25|27.10.1993 00:00|1.51|3|0|2
1530|16638|205|I`ll Fight Too!||悟空も復活!? 天下一武道会出場だ!!|25|03.11.1993 00:00|3.59|3|0|2
1530|16637|206|The Newest Super Saiyan||悟飯もビックリ! 悟天の爆発パワー|25|10.11.1993 00:00|3.67|3|0|2
1530|16636|207|Take Flight, Videl||あっ飛べた!! ビーデルの舞空術入門|25|17.11.1993 00:00|3.67|3|0|2
1530|16675|208|Gather for the Tournament||おかえり悟空! Zチーム全員集合!!|25|24.11.1993 00:00|3.67|3|0|2
1530|16635|209|Camera Shy||危うしサイヤマン! 激写に御用心!?|25|08.12.1993 00:00|4.81|3|0|2
1530|16648|210|The World Tournament||ハンパじゃないぜ!! チビトランクス|25|15.12.1993 00:00|3.67|3|0|2
1530|16642|211|Trunks vs. Goten||ボクの出番だ! 悟天, 緊張の第一戦|25|22.12.1993 00:00|6.16|3|0|2
1530|16713|212|Best of the Boys||うれしさ百万倍少年王者[チャンピオン]決定!!|25|12.01.1994 00:00|7.41|3|0|2
1530|16691|213|Big Trouble, Little Trunks||どうするサタン!? 史上最大のピンチ|25|19.01.1994 00:00|4.81|3|0|2
