AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
GROUPS
GID|AGID|Name|ShortName|State
GENREN
GenID|GenName|isHentai|Weight 
177|Cops|0|100
161|Detective|0|400
289|Earth|0|600
12|Future|0|600
328|Human Enhancement|0|300
323|Law and Order|0|200
273|Manga|0|600
233|Plot Continuity|0|300
198|Romance|0|100
8|Sci-Fi|0|300
5|Shounen|0|600
113|Sports|0|100


