AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
231|11208|30|Pilaf and the Mystery Force||ピラフと謎の軍団|25|17.09.1986 00:00|6.43|5|0|2
231|11282|31|Wedding Plans?||ゲゲッ! ニセ悟空出現!!|25|24.09.1986 00:00|6.25|5|0|2
231|11277|32|The Flying Fortress... Vanished!||消えた!? 空とぶ要塞|25|01.10.1986 00:00|7.26|5|0|2
231|11269|33|The Legend of a Dragon||龍[ドラゴン]の伝説|25|08.10.1986 00:00|6.02|5|0|2
231|11280|34|Cruel General Red||非情のレッドリボン|25|15.10.1986 00:00|5.91|6|0|2
231|11275|35|Cold Reception||北の少女スノ|25|22.10.1986 00:00|7.04|5|0|2
231|11267|36|Major Metallitron||マッスル塔[タワー]の恐怖|25|29.10.1986 00:00|6.23|5|0|2
231|11274|37|Ninja Murasaki Is Coming!||忍者ムラサキ参上|25|05.11.1986 00:00|6.65|5|0|2
231|11268|38|Five Murasakis||恐るべし!! 分身の術|25|12.11.1986 00:00|6.23|5|0|2
231|11272|39|Mysterious Android No. 8||謎の人造人間8号|25|19.11.1986 00:00|6.65|5|0|2
231|11270|40|Horrifying Buyon||どうする悟空!! 戦慄のブヨン|25|26.11.1986 00:00|5.83|5|0|2
231|11278|41|The Fall of Muscle Tower||マッスルタワーの最期|25|03.12.1986 00:00|7.04|5|0|2
231|11276|42|The Secret of Dr. Flappe||危機一髪!! ガンバレ8ちゃん★|25|10.12.1986 00:00|6.02|5|0|2
231|11281|43|A Trip to the City||西の都のブルマんち|25|17.12.1986 00:00|7.80|5|0|2
231|11271|44|Master Thief, Hasky||悟空と仲間と危険がいっぱい|25|24.12.1986 00:00|8.25|5|0|2
231|11279|45|Danger in the Air||気をつけろ! 空中の罠|25|07.01.1987 00:00|8.57|5|0|2
231|11588|46|Bulma`s Bad Day||ブルマの大失敗|25|14.01.1987 00:00|6.69|6|0|2
231|11590|47|Kame House - Found!||KAME HOUSE発見さる!!|25|21.01.1987 00:00|7.20|6|0|2
231|11580|48|Deep Blue Sea||ブルー将軍・攻撃開始!!|25|28.01.1987 00:00|8.03|6|0|2
231|11583|49|Roshi Surprise||危うしランチさん|25|04.02.1987 00:00|7.64|5|0|2
231|11584|50|The Trap Is Sprung||海賊たちのワナ|25|11.02.1987 00:00|7.64|5|0|2
231|11591|51|Beware of Robot||海底のガードマン|25|11.02.1987 00:00|7.04|5|0|2
231|11582|52|The Pirate Treasure||やった! お宝発見|25|25.02.1987 00:00|7.26|5|0|2
231|11589|53|Blue, Black, and Blue||恐怖の光る眼|25|04.03.1987 00:00|5.20|5|0|2
231|11585|54|Escape from Pirate Cave||逃げろや逃げろ!! 大脱出|25|11.03.1987 00:00|6.65|5|0|2
231|11581|55|Penguin Village||んちゃ! 追ってペンギン村|25|18.03.1987 00:00|7.80|5|0|2
231|11586|56|Strange Visitor||うほほーい! アラレ雲にのる|25|25.03.1987 00:00|6.02|5|0|2
231|11587|57|Arale vs. Blue||対決! アラレVS(たい)ブルー|25|08.04.1987 00:00|7.80|5|0|2
231|12411|58|The Land of Korin||魔境の聖地カリン|25|15.04.1987 00:00|7.36|6|0|2
231|12415|59|The Notorious Mercenary||きた! 世界一の殺し屋"桃白白(タオパイパイ)"|25|22.04.1987 00:00|7.86|6|0|2
231|12414|60|Tao Attacks!||勝負!! カメハメ波VS(たい)どどん波|25|29.04.1987 00:00|8.24|7|0|2
231|12413|61|Korin Tower||カリン塔のカリン様|25|06.05.1987 00:00|8.75|7|0|2
231|12410|62|Sacred Water||果して!? 超聖水のききめ|25|13.05.1987 00:00|7.51|6|0|2
231|12412|63|The Return of Goku||孫悟空の逆襲|25|20.05.1987 00:00|7.10|5|0|2
231|12474|64|The Last of Mercenary Tao||最後の桃白白(タオパイパイ)|25|27.05.1987 00:00|8.06|5|0|2
231|12475|65|Confront the Red Ribbon Army||ゆけ悟空! 突撃開始|25|10.06.1987 00:00|4.87|5|0|2
231|12472|66|A Real Bind||レッドリボン軍必死の攻防|25|17.06.1987 00:00|8.06|5|0|2
231|12473|67|The End of Commander Red||レッド総帥死す!!|25|24.06.1987 00:00|7.53|5|0|2
231|13907|68|The Last Dragon Ball||最後のドラゴンボール|25|01.07.1987 00:00|7.01|5|0|2
231|13893|69|Who Is Fortuneteller Baba?||キュートな!? 占いババ|25|08.07.1987 00:00|7.49|5|0|2
231|13886|70|We Are The Five Warriors||突撃! われら5人の戦士|25|15.07.1987 00:00|6.54|5|0|2
231|13909|71|Deadly Battle||決死の大流血戦!|25|22.07.1987 00:00|6.93|5|0|2
231|13895|72|Goku`s Turn to Fight||悟空見参! 悪魔の便所|25|29.07.1987 00:00|6.54|5|0|2
231|13899|73|The Devilmite Beam||必殺アクマイト光線とは!?|25|05.08.1987 00:00|6.70|5|0|2
231|13903|74|The Mysterious Fifth Man||なぞの五人目の男|25|12.08.1987 00:00|7.33|5|0|2
231|13891|75|The Strong Ones||激突!! 強敵同志|25|19.08.1987 00:00|8.58|5|0|2
231|13892|76|The True Colors of the Masked Man||仮面男の正体は!?|25|26.08.1987 00:00|9.07|4|0|2
231|13902|77|Pilaf`s Tactics||ピラフの大作戦|25|02.09.1987 00:00|7.70|5|0|2
231|13882|78|The Eternal Dragon Rises||神龍(シェンロン)ふたたび|25|09.09.1987 00:00|9.02|5|0|2
231|13908|79|Terror and Plague||金角・銀角の人食いひょうたん|25|16.09.1987 00:00|5.61|4|0|2
231|13896|80|Goku vs. Sky Dragon||いざ御前試合! 悟空VS天龍(てんろん)|25|23.09.1987 00:00|4.38|5|0|2
231|13894|81|Goku Goes to Demon Land||悟空・魔界へ行く|25|30.09.1987 00:00|4.85|5|0|2
231|13904|82|The Rampage of InoShikaCho||あばれ怪獣イノシカチョウ|25|07.10.1987 00:00|4.76|5|0|2
231|13898|83|Which Way to Papaya Island?||いそげ悟空! 天下一武道会|25|14.10.1987 00:00|3.82|5|0|2
231|13880|84|Rivals and Arrivals||めざせ武道天下一!!|25|21.10.1987 00:00|6.83|5|0|2
231|13906|85|Preliminary Peril||勝ち残るぞっ!! 予選サバイバル|25|28.10.1987 00:00|7.26|5|0|2
231|13910|86|Then There Were Eight||決定!! 8人の勇者たち|25|04.11.1987 00:00|7.04|5|0|2
231|13911|87|Yamcha vs. Tien||対決!! ヤムチャVS天津飯|25|11.11.1987 00:00|6.65|5|0|2
231|13897|88|Yamcha`s Big Break||ゆけヤムチャ! 恐るべし天津飯|25|18.11.1987 00:00|8.76|5|0|2
231|13879|89|Full-Moon Vengeance||恐怖!! 満月の恨み|25|25.11.1987 00:00|5.26|5|0|2
231|13881|90|The Dodon Wave||なななっ!! なんとどどん波|25|02.12.1987 00:00|7.64|5|0|2
231|13878|91|Counting Controversy!||逆転!! クリリンの8(パー)でんネ大作戦|25|09.12.1987 00:00|6.87|5|0|2
231|13888|92|Goku Enters the Ring||おまたせーっ! 孫悟空参上!!|25|16.12.1987 00:00|4.98|5|0|2
231|13889|93|Tien Shinhan vs. Jackie Chun||実力伯仲!! 天津飯VSジャッキー|25|23.12.1987 00:00|7.84|5|0|2
231|13900|94|Stepping Down||ゲゲゲッ!! 新鶴仙人流・太陽拳|25|30.12.1987 00:00|7.99|5|0|2
231|13883|95|Goku vs. Krillin||ファイト!! 悟空VSクリリン|25|06.01.1988 00:00|8.01|5|0|2
231|13905|96|Tail`s Tale||まさか悟空!? クリリンの大作戦|25|13.01.1988 00:00|7.29|6|0|2
231|13885|97|Final Match: Goku vs. Tien Shinhan||決勝!! はたして武道天下一は!?|25|20.01.1988 00:00|7.44|5|0|2
231|13884|98|Victory`s Edge||秘技・排球拳VS戦闘パワー|25|27.01.1988 00:00|7.99|5|0|2
231|13901|99|Enlightenment?||天津飯の苦悩!!|25|03.02.1988 00:00|9.03|5|0|2
231|13887|100|The Spirit Canon||生か死か!? 最後の手段|25|10.02.1988 00:00|9.03|5|0|2
231|13890|101|A New Champion||武道会終了! そして...!!|25|17.02.1988 00:00|10.00|4|0|2
231|11273|102|Enter King Piccolo||クリリンの死恐ろしき陰謀!!|25|24.02.1988 00:00|7.22|4|0|2
231|10110|103|Tambourine Attacks!||ピッコロ大魔王の恐怖!!|25|02.03.1988 00:00|6.92|4|0|2
231|10109|104|Mark of the Demon||よみがえれ孫悟空!!|25|09.03.1988 00:00|3.91|4|0|2
231|10111|105|Here Comes Yajirobe||快男児・ヤジロベー登場!!|25|16.03.1988 00:00|8.27|4|0|2
231|10114|106|Terrible Tambourine||魔獣・タンバリンがやってくる!!|25|23.03.1988 00:00|6.41|3|0|2
231|10113|107|Tien`s Atonement||孫悟空・怒り爆発!!|25|06.04.1988 00:00|6.09|2|0|2
231|10112|108|Goku`s Revenge||ピッコロ大魔王降り立つ!!|25|13.04.1988 00:00|7.06|3|0|2
231|10116|109|Goku vs. King Piccolo||孫悟空対ピッコロ大魔王|25|20.04.1988 00:00|8.00|2|0|2
231|10117|110|Piccolo Closes In||がんばれっ! 孫悟空!!|25|04.05.1988 00:00|7.06|3|0|2
231|10115|111|Roshi`s Gambit||亀仙人の最後の魔封波!!|25|11.05.1988 00:00|7.40|3|0|2
231|10261|112|King Piccolo`s Wish||若がえるか!? ピッコロ大魔王|25|18.05.1988 00:00|6.41|3|0|2
231|10259|113|Siege on Chow Castle||キングキャッスルの攻防!!|25|25.05.1988 00:00|6.41|3|0|2
231|10256|114|Conquest and Power||悟空のねがい!! カリン様もなやむ|25|01.06.1988 00:00|7.06|3|0|2
231|10262|115|Awaken Darkness||手に入れろ! 謎の超神水|25|15.06.1988 00:00|4.44|3|0|2
231|10260|116|A Taste of Destiny||生きていた亀仙人!?|25|22.06.1988 00:00|5.71|3|0|2
231|10257|117|The Ultimate Sacrifice||孫悟空ついに発進!!|25|29.06.1988 00:00|6.38|3|0|2
231|10258|118|Prelude to Vengeance||天津飯の決意!!|25|06.07.1988 00:00|9.50|2|0|2
231|10263|119|Battle Cry||きまるか!? 伝説の魔封波|25|20.07.1988 00:00|7.69|3|0|2
231|10270|120|Goku Strikes Back||悟空・怒りの フルパワー!!|25|27.07.1988 00:00|7.48|4|0|2
231|10272|121|The Biggest Crisis||孫悟空 最大の危機!!|25|03.08.1988 00:00|7.69|3|0|2
231|10267|122|Final Showdown||最後の賭け!!|25|10.08.1988 00:00|8.27|3|0|2
231|10273|123|Lost and Found||如意棒の秘密|25|17.08.1988 00:00|6.06|4|0|2
231|10269|124|Temple Above the Clouds||雲の上の神殿|25|24.08.1988 00:00|6.42|3|0|2
231|10268|125|Earth`s Guardian Emerges||神様登場!!|25|31.08.1988 00:00|7.54|4|0|2
231|10266|126|Eternal Dragon Resurrected||よみがえる神龍(シェンロン)!!|25|14.09.1988 00:00|7.05|4|0|2
231|10264|127|Quicker Than Lightning||カミナリよりも速く!!|25|21.09.1988 00:00|3.68|4|0|2
231|10265|128|Secret of the Woods||空のように静かに|25|28.09.1988 00:00|2.08|4|0|2
231|10271|129|The Time Room||時をかける悟空|25|12.10.1988 00:00|2.32|3|0|2
231|10278|130|Goku`s Doll||悟空の敵は...悟空!?|25|19.10.1988 00:00|3.60|4|0|2
231|10274|131|Walking Their Own Ways||それぞれの道を めざして|25|26.10.1988 00:00|2.64|4|0|2
231|10277|132|Hotter Than Lava||マグマより熱く|25|02.11.1988 00:00|1.64|4|0|2
231|10276|133|Changes||嵐の前の再会|25|09.11.1988 00:00|7.07|4|0|2
231|10280|134|Preliminary Peril||波乱の天下一武道会|25|16.11.1988 00:00|7.07|4|0|2
231|10275|135|Battle of the Eight||選ばれた8人|25|23.11.1988 00:00|6.29|4|0|2
231|10279|136|Tien Shinhan vs. Mercenary Tao||殺し屋 桃白白(タオパイパイ)の逆襲|25|30.11.1988 00:00|7.54|4|0|2
231|11171|137|Anonymous Proposal||孫悟空の結婚|25|07.12.1988 00:00|7.54|4|0|2
231|11175|138|The Mysterious Hero||謎の男・シェン|25|14.12.1988 00:00|7.54|4|0|2
231|11180|139|Rematch||激闘ふたたび! 悟空VS天津飯|25|21.12.1988 00:00|7.99|4|0|2
231|11178|140|Goku Gains Speed||ほんとうの力|25|11.01.1989 00:00|6.56|4|0|2
231|11177|141|The Four Faces of Tien||四人の天津飯|25|18.01.1989 00:00|6.56|4|0|2
231|11176|142|Kami vs. Piccolo||どっちが強い!? 神VSピッコロ大魔王|25|25.01.1989 00:00|8.81|4|0|2
231|11362|143|Battle for the Future||この世の運命を 賭けて!|25|01.02.1989 00:00|7.05|3|0|2
231|11361|144|Super Kamehameha||でた! 究極の超カメハメ波|25|08.02.1989 00:00|7.05|4|0|2
231|11174|145|Junior No More||ピッコロ大魔王 超巨身術|25|15.02.1989 00:00|6.27|4|0|2
231|11173|146|Goku`s Trap||孫悟空のワナ|25|22.02.1989 00:00|7.99|4|0|2
231|11172|147|Goku Hangs On||万事休す!!|25|01.03.1989 00:00|8.81|4|0|2
231|11179|148|The Victor||やった! 地球上最強の男|25|08.03.1989 00:00|9.17|4|0|2
231|11199|149|Dress in Flames||炎の中の ウェディングドレス|25|15.03.1989 00:00|2.42|4|0|2
231|11201|150|The Fire-Eater||幻の火喰い鳥|25|22.03.1989 00:00|1.46|4|0|2
231|11202|151|Outrageous Octagon||チチの花嫁修行の おかげです|25|05.04.1989 00:00|1.76|4|0|2
231|11200|152|Mystery of the Dark World||いそげ悟空! 五行山のなぞ|25|12.04.1989 00:00|2.09|4|0|2
231|11198|153|The End, The Beginning||燃えるフライパン山! 一瞬の決死行|25|19.04.1989 00:00|4.02|5|0|2
231|78550|C1|Opening|||2|26.02.1986 00:00|7.71|3|0|2
231|78551|C2|Ending|||2|26.02.1986 00:00|6.14|3|0|2
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
231|11189|670|332728|219609130|2e05535ffc848a5dfa25befedbacdcc8|bdb90501806c94186e4511b9e56096b4|b0e9d328b3e99f66dd103b3aabda4342eb342b37|4fc1375c|1243|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11188|670|332729|159438025|1540f22ca356914a75dcde6673d73bf4|bbf4812f3416984ca125ff7a127699b3|ea1ac16acc3db8e23b24001d0181c7dc41c29314|59f9c743|1244|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11186|670|332740|220438418|2a37acf5a66b8eaa5827ba3915b60d4e|cef4ad7ecb5e74f99926561048b35b37|10b3817b64be6c7067a8977336f50fdf02b1f887|0c592f5f|1244|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11191|670|332747|227513910|72f596d4de4b19f4c440ccb8f44dc102|685c68ba000bf77a75ddc7e9c53d19a3|10e10becd4a76f448602c1fad040260695c5ec3b|47ce4923|1244|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11192|670|332748|238360619|7e42bfc32aeb91c9ef2ca8b15231c1a9|d84ce8ce5ee14b05f1dbe023cf132e77|d589f02149c05f13c9126ddd88af30126e1842aa|b6a035bf|1244|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11190|670|332749|147107945|bc9cc38debd10d8cc7c2bc41005367d8|2a94d483185cd8e2786bbecc25a931b0|62c3ee96d5dd85ce5126f8558fbaf4c54e0aa841|c138c5d0|1244|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11193|670|333491|176447188|ed49f9ee2a1797d6a0275eb74f0109cf|ff117eb6ffb5929b9a839115e552136d|6bb2e679a338ffee1ef0d17c1389126bd658bdef|8f935767|1244|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11187|670|333492|207781748|0456c11cb29e43dfd0277e7a8ff542ac|0fcf66ba3a8881a9f66b9ecf68b06a66|4e076718088113e8918f27e51bfecbf296e5cfd0|7d7e6627|1243|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|11194|670|333493|218594593|16c3466e78f2c5210936366764ce2a32|ed71306399569c76a0ff6f3da9b4a258|e05de31068b1ec6892e49a6b5fe5c63c1060c94b|6c3f1fc6|1243|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|11197|670|336672|199458543|791e08edc01b13e897a1eb77877d7b76|2062b2f8ca36cd90670d0adc9483e4ca|5ac10f92eae5f578ed44c285abb699f608ebb32e|70d4352f|1243|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|9|2|mkv
231|11196|670|333495|161610357|16f197ed992a04a6ff4d456ec4146f04|aac65a8c59bbbcbed3c65bf356103145|b8cfce09b029026269fdb3b79e0370e84155d57a|9726670d|1243|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|11195|670|333496|150762507|a6a3f6cace9a52d46b190cde87e2b8e3|6cef6c61eb098e6fe0e1d2ab6d4e255d|5581c34b6a38ade5796d3d5a31f8d598c0521a35|3f0a71a4|1243|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|11207|670|333497|170612107|d8a938f5378616aae3667af8132b08a9|59a5e41bd9a70c173a9dabf0e763feee|b0f6799131f5c9d7b108fe1a2ae7ac65e7920008|39d31748|1243|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|4643|670|322224|170402214|b55da7dd15cc7eb3f10533abcdfc516c|953074a821c431ffba8753dd8a60d11d|2e63366d03d3591c8294f67a1e01833092cf5fdd|122e098b|1243|10|very high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|65|2|mkv
231|4638|670|322225|186818341|a1d92ce637748f17b2c111aee631a24c|0ec6b2be603a0debd6f0809516fcac8e|142e7f7a16eb10abd30bb4cf1a86b36f26364c77|51fda53d|1243|10|very high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|65|2|mkv
231|4639|670|322226|154449852|9729fc5d9aaea10d69a4398aafa47a27|d3ee073a0487cfa7888151400c6c405f|5e682b7722d3f3eae743738b9a0615a20b3bf50c|53a9b669|1243|10|very high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|65|2|mkv
231|4640|670|322227|151772052|7ca75e1de41cdb8b4cbc47156e722154|86c523179936c5c932e0495518736119|d8a5b0bf50048d8d051e203cae93eaeee60f1cd7|1b39784c|1243|10|very high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|65|2|mkv
231|4642|670|333498|162229678|a3d8f28779b94ce8eb8ca46990ee0602|6bc583b922ab27cf0ce0963ff988dc89|b9d66a769255cb82c5c4dc4964f184df54f48918|c85238d2|1178|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|4637|670|332750|152001328|e8c78519cfb7dc140594d92a8b7dfffc|d00a57910c53470808077108f643db58|dc76ec0681f60621957d6dc6afbf664e56b35cbe|7b04b93b|1218|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|4641|670|332751|148478008|c25a67642919f2c9d6d6907e16e6785e|ce44e5d9925e3b94e70af1bd73e2a275|b0231cd9c75c987e491cf6c8d0344d7adabd3c0e|5244cca3|1243|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11212|670|332752|181896812|7854927d62f2b07b31b6050c486db92f|8e2207f2849c0ee5cc365b2ef2040740|c9253d361cc5b45b6b500f9d93a2db400b1d4025|9930f40c|1221|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11204|670|332753|178746279|be0a857be04381d02dc2d3e450fb00fd|9fcb78daa3560050b702dfc8aed8aa42|e6a5756f25b2d9116c32dfd8b45b3974dd74dae4|be535135|1175|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11211|670|332730|180602582|13e0b9c313ddf368e75a5d02bd476af3|e8880cc30aa21511c937cf7812657f0e|b981c4bd9280cc6a4daf88b43a4cc0f0efb51f60|3015454a|1187|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11213|670|332731|182421903|a4af276e381e67fb9cd4bfcc887c1e0f|38813be1538cb74010de2084ccf9c201|91bf18307c336f18eac6afa99b7f106c25cfdbe4|06a06657|1186|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11210|670|332732|193110052|ffb56ba34aadce36ea630ea9d5eb26aa|1363fa7bc302f490273e519c84c054fd|3856247ba0b41d5c60952164b6712d8fe357f6d9|181134de|1164|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11214|670|332733|221709845|003d28030639d0e6259e55b604afdc92|aa2d76aacf9bac2d5d86075e149b1081|e3aa12bcac1988064b6b8736a3858818c363217a|8b72f8eb|1167|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11209|670|332734|206656003|0d585f90a1ff9c27b95788fce211b47b|c3b13f1c0a8ce96c98405c2363567d32|2ed8d1aaf52a5ce9df5d347f59060990147f1d8f|3386ae41|1178|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11206|670|332735|176499249|7944db480f1324d844071e56124cc0a2|bcad41ccb0179b9d72d6d4eb8d8ef8e1|89d0ce784666d67ab59272354d85d51ba8863a9c|9607068c|1163|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11205|670|332736|167555874|9f03b4a3a3f7d91d3f6e17fe99489cb6|20469dffc05d5c4a6ce81b4bc537ee72|b284a9c31d588d05283e7bec5cd7c7f7ed329734|5594e8b4|1243|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|11208|670|332737|159487043|30b87c00c5dfdce1060065a8fa5f1042|b6d26a071017ed1ebe67281b4d0fd560|677dc39b0c6f2f0dfbeeb1d7f480c8ced4719015|258c35fb|1243|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|11282|670|332738|160470015|44593eb0968e327e06f2e8726a9f1364|bdf0797c3c9617ca4e986d2b128e25b0|366ddbb7eb657b930e41115f431e1efbf2ca99c5|907701e2|1194|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|11277|670|332739|176325514|3f6378c8a76b7aa112afca464f911a9c|7b43ce333b00f1cf2df635ad15312d11|36ce6031ff015bc6f77c6f3e69df6791daf901df|005bbf6f|1184|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|11269|670|332741|187985831|bcb5471e3f085188bb9dd0075b8fff15|0bb85d772348178a1f3240ac901801b8|5e1a55b521e6eeadd11677d6b167e77691c9c84e|ec9b53fe|1180|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|11280|670|332742|199698778|378f3a9e477f856eacd74f88a55cac9f|71fd4c81ec6adbb5a00df949e20efb55|45f8e0b8f9840e9397c5957dc0d7689a344f2b2b|76c23404|1214|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|11275|670|332743|169928866|c27cef4e471d2b3436015d2238493296|bc69fc96cca76ac0ec82ed3fd4a9cecb|17637523785c7306dd0db1e111c4f97b377f5d32|cf9270d9|1189|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11267|670|332744|188901800|ad7a6f1429e1390a6958745f9a333e10|7a3e6211542b17d23335bab6f3593148|507ac8142fa90d54ad9dccb8cc301fa7d43f2718|76159a8b|1103|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11274|670|332745|241964913|3140322540286c7691254f6dbb73ac87|9fe88c5e24c88859687198eb7a63d8d7|6cdc21cbcf0dd8d5cfb0c7c8d0f767f4a6f958db|582f015f|1184|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
231|11268|670|336673|219955769|f32c79f360166cc768e3180ec361a172|e27593a42e653d9174f078284ae90f63|d770cf5c07d3cafd06332aba6075b0d3fef6d932|9d367680|1162|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|5|2|mkv
231|11272|670|332754|157092811|aa9eccc3d28a408c66b40ac5ec17d40f|64cc8db8111e797579bb546237947a41|c81b12231cb45815566c9cc1e9331ebfa8790d0f|b0af734e|1176|10|high|640x480|H264/AVC|(HE-)AAC|english|japanese|1|1|2|mkv
