AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
GROUPS
GID|AGID|Name|ShortName|State
GENREN
GenID|GenName|isHentai|Weight 
184|Alien|0|400
127|Alternative Present|0|600
22|Asia|0|600
284|Boing|0|500
504|Breaking the Fourth Wall|0|200
17|Comedy|0|600
289|Earth|0|600
282|Ecchi|0|500
15|Fantasy|0|400
472|General Lack of Common Sense|0|300
23|Japan|0|600
52|Large Breasts|0|200
73|Lolicon|0|300
175|Magic|0|400
247|Mahou Shoujo|0|400
13|Mecha|0|300
88|Nudity|0|200
151|Parody|0|600
233|Plot Continuity|0|400
8|Sci-Fi|0|100
79|Seinen|0|600
129|Shipboard|0|200
278|Shoujo Ai|0|200
153|Slapstick|0|600
19|Space|0|200
220|Stereotypes|0|400
18|Super Power|0|400
244|Twisted|0|600
84|Violence|0|200


