AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
10551|164660|7172|1534796|588832814|6168b7cd0f77d87fbbba3ddef1a9ba14|c5ddd32a541b6f28afdc2040af5547bf|d2a833fef6a3eaa92d53937da7092a9606a61fec|b7efe14a|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10551|164743|7172|1537668|587338646|b505cf2716cabc89b18c1a9ebfb8e8ae|48e187c404876c75ba8b7335ab124122|f45ce550055ab4d739396b9692fadb8743cea216|97a79fa8|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10551|164785|7172|1540327|587235470|3065a6e5e667cf31bedff950a8aef599|7fbe20eead95a196bd3780cc168b2336|dea74fcc357a7016975935e40d0574214860457c|a911998f|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10551|164915|7172|1542467|587545845|0be0ec70cc81897fa8a75973ecad1c88|78fd6e94734b5e38672a5e2ef2c93ffa|a7a9066a86fa1cca22d68d43dbd9b32e40104a85|277d7484|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10551|165354|7172|1544780|586767182|7caf37ee6ba6d286cf143cc9cd24c37e|1d235f13285a58a3a587e08313353a3b|c3c4e5d736e1c5ef2317bc3f81588dd67dc228a9|462126b2|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10551|165434|7172|1547980|588724937|67e970ac1003623a28b5a51eea8ddf72|f176f08a9740c2444f6213fcc05364ea|4f6e7606d4ceebbb98ac6448d0b607a69a4fe0f9|2de6c75f|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10551|165608|7172|1550909|588626384|467f16e291822dc4235d0a0cb22b1fcf|14be03084be5fb9e47417f8e80494f0c|7dcad617e6dc32835949a2c6d49ec08f0e6d2185|b7afdfa3|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10551|165698|7172|1554583|587772288|6b90e9d6e5aebdb5805942f9779c6da4|c730e11fcd420f08e601c41657f8fd56|7a7b3fe57976b2690fa428cb9b0acb4a1824d34f|f133f899|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10551|165789|7172|1557205|586529105|e23f68b6d8b4d8987ee7867e21431704|6fb6865925153d9c20c67c98d4ba1eda|25cf8cc96cfbc5b531e3179563bb84064d4df4bb|2384f561|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10551|166462|7172|1560051|587415450|ba1fda9b257181f32a259cf53fafa362|769133d201e7244835301c04ebe885ab|27276452afd477bde4b76e4b81e83b08f67cd0c3|60c09711|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10551|166652|7172|1563142|588516850|285d7f1c1e315fcca8683b1eacd35893|a93bd007b7a1eecb9a45725bd9c46d84|959f94768192961fceb48c9fdda7f2a9b251a23f|17f3c1ac|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
10551|166651|7172|1566237|589221953|ed51958e5e14ed81ed03950e23be53d4|e74dc34514a5791d6557d246fe92f1ff|ccd3a249e535b43ba692846da3c7d83493d22408|7555c0df|1472|10|very high|1920x1080|H264/AVC|(HE-)AAC|english|japanese|1|0|3|mkv
GROUPS
GID|AGID|Name|ShortName|State
7172|96276|HorribleSubs|HorribleSubs|complete
GENREN
GenID|GenName|isHentai|Weight 
4|Action|0|200
306|Adventure|0|200
15|Fantasy|0|600
175|Magic|0|400
274|Novel|0|600
130|Virtual Reality|0|600


